%time,field.sys_time,field.q0,field.q1,field.dq0,field.dq1,field.sac0,field.u0
1463677782075350257,0.0,0.0,0.0,0.0,0.0,0.0,0.0300051327795
1463677782088355000,0.0166666675359,3.14057183266,1.45286679268,-0.0612464658916,0.0615154094994,0.0,0.0300051327795
1463677782120629544,0.0500000007451,3.13893866539,1.4545198679,-0.0367432199419,0.0376741886139,0.0,0.0300051327795
1463677782155130138,0.0833333358169,3.13841414452,1.45509123802,0.00527060125023,-0.00339502864517,0.0,0.0300051327795
1463677782187288277,0.116666667163,3.13892292976,1.45466017723,0.0252577029169,-0.0224681440741,0.0,0.0300051327795
1463677782221224288,0.15000000596,3.13966274261,1.45402538776,0.0191319789737,-0.0156222693622,0.0,0.0300051327795
1463677782285560262,0.183333337307,3.14156460762,1.45224320889,0.0949757695198,-0.0913042202592,0.0,0.0300051327795
1463677782291046592,0.216666668653,3.14082884789,1.45310735703,-0.139119073749,0.143151730299,0.0,0.0300051327795
1463677782321358608,0.25,3.1378235817,1.45626068115,-0.0412055104971,0.0460478961468,0.0,0.0300051327795
1463677782354910404,0.283333331347,3.13430404663,1.45997655392,-0.1699667871,0.176901012659,0.0,0.0300051327795
1463677782387476908,0.316666662693,3.12868952751,1.46588170528,-0.166897937655,0.177411675453,0.0,0.0300051327795
1463677782421132476,0.34999999404,3.12102556229,1.47399568558,-0.292938500643,0.309425801039,0.0,0.0300051327795
1463677782454781008,0.383333325386,3.10984182358,1.48588252068,-0.378085881472,0.403782397509,0.0,0.0300051327795
1463677782498049327,0.416666656733,3.0966489315,1.50015294552,-0.413489669561,0.452444076538,0.0,0.0300051327795
1463677782521248014,0.449999988079,3.0808570385,1.51754891872,-0.534028589725,0.5913169384,0.0,0.0300051327795
1463677782554066039,0.483333319426,3.05829739571,1.54244446754,-0.819540977478,0.902415812016,0.0,0.0300051327795
1463677782587417963,0.516666650772,3.03544664383,1.56857073307,-0.551501333714,0.66516238451,0.0,0.0300051327795
1463677782621707293,0.550000011921,3.02090668678,1.58750402927,-0.320899873972,0.470832407475,0.0,0.0300051327795
1463677782683173195,0.583333313465,3.00811052322,1.60602343082,-0.44687923789,0.640334010124,0.0,0.0300051327795
1463677782686558128,0.616666674614,3.00239300728,1.6188429594,0.103836677969,0.128836616874,0.0,0.0300051327795
1463677782724915013,0.649999976158,3.01268792152,1.61695981026,0.513860940933,-0.241828635335,0.0,0.0300051327795
1463677782754818522,0.683333337307,3.0270011425,1.61239171028,0.344929456711,-0.0322523228824,0.0,0.0300051327795
1463677782788124591,0.716666638851,3.03815031052,1.61225473881,0.324019372463,0.0240273065865,0.0,0.0300051327795
1463677782822334229,0.75,3.04926562309,1.61326491833,0.342906057835,0.0365858823061,0.0,0.0300051327795
1463677782881863536,0.783333361149,3.05952429771,1.61612939835,0.272600710392,0.135283187032,0.0,0.0300051327795
1463677782886883165,0.816666662693,3.07358121872,1.61604750156,0.570826590061,-0.14019934833,0.0,0.0300051327795
1463677782921104723,0.850000023842,3.09344983101,1.6108314991,0.621278226376,-0.172759577632,0.0,0.0300051327795
1463677782954441605,0.883333325386,3.11759281158,1.60181057453,0.827310740948,-0.368493020535,0.0,0.0300051327795
1463677782987751069,0.916666686535,3.13817548752,1.59658503532,0.407649695873,0.0549566633999,0.0,0.0300051327795
1463677783021648014,0.949999988079,3.15248012543,1.5976678133,0.450620114803,0.010014587082,0.0,0.0300051327795
1463677783055610847,0.983333349228,3.16523480415,1.60016512871,0.314659237862,0.139826223254,0.0,0.0300051327795
1463677783097347807,1.01666665077,3.17503404617,1.60535240173,0.273303061724,0.171408429742,0.0,0.0300051327795
1463677783121001565,1.04999995232,3.18078970909,1.61422288418,0.0720335841179,0.360822379589,0.0,0.0300051327795
1463677783154403988,1.08333337307,3.18415284157,1.62506115437,0.129750624299,0.289466887712,0.0,0.0300051327795
1463677783187895499,1.11666667461,3.18682718277,1.63612210751,0.030711369589,0.374190509319,0.0,0.0300051327795
1463677783221650868,1.14999997616,3.18713831902,1.64906096458,-0.0120336962864,0.402147471905,0.0,0.0300051327795
1463677783255635495,1.1833332777,3.17839741707,1.67060351372,-0.512426197529,0.890403091908,0.0,0.0300051327795
1463677783287456469,1.21666669846,3.17741799355,1.68396568298,0.453664392233,-0.0886721014977,0.0,0.0300051327795
1463677783321095512,1.25,3.19068932533,1.68262135983,0.342615991831,0.00801330991089,0.0,0.0300051327795
1463677783355520137,1.28333330154,3.20676779747,1.6778948307,0.6220921278,-0.291606456041,0.0,0.0300051327795
1463677783387798884,1.3166667223,3.22370481491,1.67157149315,0.394132524729,-0.0877950936556,0.0,0.0300051327795
1463677783421917572,1.35000002384,3.23476147652,1.6702477932,0.269267201424,0.00837602466345,0.0,0.0300051327795
1463677783486952489,1.38333332539,3.243445158,1.67028021812,0.251748353243,-0.00643032416701,0.0,0.0300051327795
1463677783493930123,1.41666662693,3.25015711784,1.67117524147,0.150973200798,0.0601273104548,0.0,0.0300051327795
1463677783521205429,1.45000004768,3.25220870972,1.6755797863,-0.0278761927038,0.20414660871,0.0,0.0300051327795
1463677783554646237,1.48333334923,3.23963737488,1.69354617596,-0.726415634155,0.873838245869,0.0,0.0300051327795
1463677783587392540,1.51666665077,3.21272730827,1.72494208813,-0.888182759285,1.00991594791,0.0,0.0300051327795
1463677783621161725,1.54999995232,3.17725396156,1.76422286034,-1.24022066593,1.34692835808,0.0,0.0300051327795
1463677783680603695,1.58333337307,3.14487242699,1.80007743835,-0.702663958073,0.804348528385,0.0,0.0300051327795
