%time,field.force.x,field.force.y,field.force.z,field.position.x,field.position.y,field.position.z
1454689389863095661,0.000863386562068,0.0,0.0,0.186489028777,-0.0211434119601,0.0253511990317
1454689389866667690,0.000863386562068,0.0,0.0,0.186489028777,-0.0211434119601,0.0253511990317
1454689389870002912,0.000863386562068,0.0,0.0,0.186489028777,-0.0211434119601,0.0253511990317
1454689389873101804,0.000863386562068,0.0,0.0,0.18647657804,-0.02114291845,0.0254945923546
1454689389905031499,0.000433158968802,0.0,0.0,0.18647657804,-0.02114291845,0.0254945923546
1454689389906314327,0.000433158968802,0.0,0.0,0.186458855184,-0.0211140864035,0.0254057180185
1454689389907662921,0.000433158968802,0.0,0.0,0.186458855184,-0.0211140864035,0.0254057180185
1454689389911079635,-0.000114043409292,0.0,0.0,0.186458855184,-0.0211140864035,0.0254057180185
1454689389916238212,-0.000114043409292,0.0,0.0,0.186458855184,-0.0211140864035,0.0254057180185
1454689389917573684,-0.000114043409292,0.0,0.0,0.186458855184,-0.0211140864035,0.0254057180185
1454689389921332336,-0.000114043409292,0.0,0.0,0.186434407181,-0.0211289462465,0.0253052432388
1454689389924756102,-0.000114043409292,0.0,0.0,0.186434407181,-0.0211289462465,0.0253052432388
1454689389927622687,-0.000114043409292,0.0,0.0,0.186434407181,-0.0211289462465,0.0253052432388
1454689389931190282,-0.000114043409292,0.0,0.0,0.186434407181,-0.0211289462465,0.0253052432388
1454689389934937058,-0.000114043409292,0.0,0.0,0.186434407181,-0.0211289462465,0.0253052432388
1454689389937944456,-0.000114043409292,0.0,0.0,0.186434407181,-0.0211289462465,0.0253052432388
1454689389942721640,0.00511115519933,0.0,0.0,0.186463129123,-0.0211651411198,0.0252846172353
1454689389947660701,0.00899048704866,0.0,0.0,0.186463129123,-0.0211651411198,0.0252846172353
1454689389948875186,0.00899048704866,0.0,0.0,0.186463129123,-0.0211651411198,0.0252846172353
1454689389951359263,0.00899048704866,0.0,0.0,0.186463129123,-0.0211651411198,0.0252846172353
1454689389955112733,0.00899048704866,0.0,0.0,0.186463129123,-0.0211651411198,0.0252846172353
1454689389958285702,0.00899048704866,0.0,0.0,0.186463129123,-0.0211651411198,0.0252846172353
1454689389961422355,0.00899048704866,0.0,0.0,0.186463129123,-0.0211651411198,0.0252846172353
1454689389965176450,0.00899048704866,0.0,0.0,0.186463129123,-0.0211651411198,0.0252846172353
1454689389968276756,0.00899048704866,0.0,0.0,0.186463129123,-0.0211651411198,0.0252846172353
1454689389971631385,0.0216013699005,0.0,0.0,0.186502754594,-0.0212071773959,0.0252029830564
1454689389975898147,0.0216013699005,0.0,0.0,0.186502754594,-0.0212071773959,0.0252029830564
1454689389979516462,0.0213540967316,0.0,0.0,0.186502754594,-0.0212071773959,0.0252029830564
1454689389983162192,0.0213540967316,0.0,0.0,0.186502754594,-0.0212071773959,0.0252029830564
1454689389984830537,0.0213540967316,0.0,0.0,0.186502754594,-0.0212071773959,0.0252029830564
1454689389988000826,0.0213540967316,0.0,0.0,0.186502754594,-0.0212071773959,0.0252029830564
1454689389991424448,0.0213540967316,0.0,0.0,0.186502754594,-0.0212071773959,0.0252029830564
1454689389994994766,0.0213540967316,0.0,0.0,0.186502754594,-0.0212071773959,0.0252029830564
1454689389998179039,0.0213540967316,0.0,0.0,0.186502754594,-0.0212071773959,0.0252029830564
1454689390001460890,0.0363677739733,0.0,0.0,0.186487500748,-0.0212572229867,0.0251765206122
1454689390004724175,0.0363677739733,0.0,0.0,0.186487500748,-0.0212572229867,0.0251765206122
1454689390010149593,0.0363677739733,0.0,0.0,0.186487500748,-0.0212572229867,0.0251765206122
1454689390012051031,0.0369359154443,0.0,0.0,0.186487500748,-0.0212572229867,0.0251765206122
1454689390015055939,0.0369359154443,0.0,0.0,0.186487500748,-0.0212572229867,0.0251765206122
1454689390017913492,0.0369359154443,0.0,0.0,0.186487500748,-0.0212572229867,0.0251765206122
1454689390021261545,0.0369359154443,0.0,0.0,0.186487500748,-0.0212572229867,0.0251765206122
1454689390024909063,0.0369359154443,0.0,0.0,0.186487500748,-0.0212572229867,0.0251765206122
1454689390028097030,0.0369359154443,0.0,0.0,0.186487500748,-0.0212572229867,0.0251765206122
1454689390031628667,0.0450933947688,0.0,0.0,0.186502545151,-0.0212844145845,0.0252630612491
1454689390034922340,0.0450933947688,0.0,0.0,0.186502545151,-0.0212844145845,0.0252630612491
1454689390038313582,0.0450933947688,0.0,0.0,0.186502545151,-0.0212844145845,0.0252630612491
1454689390041444373,0.0450933947688,0.0,0.0,0.186502545151,-0.0212844145845,0.0252630612491
1454689390045212539,0.0441503188195,0.0,0.0,0.186502545151,-0.0212844145845,0.0252630612491
1454689390049161761,0.0441503188195,0.0,0.0,0.186502545151,-0.0212844145845,0.0252630612491
1454689390051366195,0.0441503188195,0.0,0.0,0.186502545151,-0.0212844145845,0.0252630612491
1454689390054862109,0.0441503188195,0.0,0.0,0.186502545151,-0.0212844145845,0.0252630612491
1454689390058031982,0.0441503188195,0.0,0.0,0.186502545151,-0.0212844145845,0.0252630612491
1454689390061530171,0.0649751771291,0.0,0.0,0.186651188292,-0.0213538307789,0.0261684856013
1454689390064816251,0.0649751771291,0.0,0.0,0.186651188292,-0.0213538307789,0.0261684856013
1454689390068296939,0.0649751771291,0.0,0.0,0.186651188292,-0.0213538307789,0.0261684856013
1454689390071343714,0.0649751771291,0.0,0.0,0.186651188292,-0.0213538307789,0.0261684856013
1454689390107705260,0.0649751771291,0.0,0.0,0.186651188292,-0.0213538307789,0.0261684856013
1454689390110473010,0.00045036155668,0.0,0.0,0.186651188292,-0.0213538307789,0.0261684856013
1454689390113476783,-0.000529815056041,0.0,0.0,0.1866175708,-0.0213389941578,0.0259154716785
1454689390115460112,-0.00535790949898,0.0,0.0,0.186560678912,-0.0213372357187,0.0259847519493
1454689390120421558,-0.00508101864268,0.0,0.0,0.186560678912,-0.0213372357187,0.0259847519493
1454689390121974720,-0.00508101864268,0.0,0.0,0.186560678912,-0.0213372357187,0.0259847519493
1454689390125422280,-0.00508101864268,0.0,0.0,0.186560678912,-0.0213372357187,0.0259847519493
1454689390128856722,-0.00508101864268,0.0,0.0,0.186560678912,-0.0213372357187,0.0259847519493
1454689390132139281,-0.00508101864268,0.0,0.0,0.186560678912,-0.0213372357187,0.0259847519493
1454689390135519823,-0.00508101864268,0.0,0.0,0.186560678912,-0.0213372357187,0.0259847519493
1454689390138743459,-0.00508101864268,0.0,0.0,0.186560678912,-0.0213372357187,0.0259847519493
1454689390142762736,-0.0139647071151,0.0,0.0,0.186441532958,-0.0213097330854,0.0256376324104
1454689390147569061,-0.0139433826216,0.0,0.0,0.186441532958,-0.0213097330854,0.0256376324104
1454689390149155949,-0.0139433826216,0.0,0.0,0.186441532958,-0.0213097330854,0.0256376324104
1454689390152222214,-0.0139433826216,0.0,0.0,0.186441532958,-0.0213097330854,0.0256376324104
1454689390155497902,-0.0139433826216,0.0,0.0,0.186441532958,-0.0213097330854,0.0256376324104
1454689390158791554,-0.0139433826216,0.0,0.0,0.186441532958,-0.0213097330854,0.0256376324104
1454689390162267513,-0.0139433826216,0.0,0.0,0.186441532958,-0.0213097330854,0.0256376324104
1454689390165641577,-0.0139433826216,0.0,0.0,0.186441532958,-0.0213097330854,0.0256376324104
1454689390168997312,-0.0139433826216,0.0,0.0,0.186441532958,-0.0213097330854,0.0256376324104
1454689390172233678,-0.0152258544464,0.0,0.0,0.186480975777,-0.0213054581793,0.0256435381008
1454689390176911130,-0.0141741720115,0.0,0.0,0.186480975777,-0.0213054581793,0.0256435381008
1454689390179651352,-0.0141741720115,0.0,0.0,0.186480975777,-0.0213054581793,0.0256435381008
1454689390182474628,-0.0141741720115,0.0,0.0,0.186480975777,-0.0213054581793,0.0256435381008
1454689390185469566,-0.0141741720115,0.0,0.0,0.186480975777,-0.0213054581793,0.0256435381008
1454689390189040768,-0.0141741720115,0.0,0.0,0.186480975777,-0.0213054581793,0.0256435381008
1454689390192306479,-0.0141741720115,0.0,0.0,0.186480975777,-0.0213054581793,0.0256435381008
1454689390195610297,-0.0141741720115,0.0,0.0,0.186480975777,-0.0213054581793,0.0256435381008
1454689390198910904,-0.0141741720115,0.0,0.0,0.186480975777,-0.0213054581793,0.0256435381008
1454689390202091832,-0.00411727038054,0.0,0.0,0.186527425012,-0.0213389811847,0.0257367087624
1454689390205621315,-0.00411727038054,0.0,0.0,0.186527425012,-0.0213389811847,0.0257367087624
1454689390209929318,-0.00224442675596,0.0,0.0,0.186527425012,-0.0213389811847,0.0257367087624
1454689390213714401,-0.00224442675596,0.0,0.0,0.186527425012,-0.0213389811847,0.0257367087624
1454689390216200086,-0.00224442675596,0.0,0.0,0.186527425012,-0.0213389811847,0.0257367087624
1454689390218683909,-0.00224442675596,0.0,0.0,0.186527425012,-0.0213389811847,0.0257367087624
1454689390222728801,-0.00224442675596,0.0,0.0,0.186527425012,-0.0213389811847,0.0257367087624
1454689390225485807,-0.00224442675596,0.0,0.0,0.186527425012,-0.0213389811847,0.0257367087624
1454689390228889630,-0.00224442675596,0.0,0.0,0.186527425012,-0.0213389811847,0.0257367087624
1454689390232220814,-0.000809405833934,0.0,0.0,0.186711060112,-0.0213437645878,0.0257863760542
1454689390235466788,-0.000809405833934,0.0,0.0,0.186711060112,-0.0213437645878,0.0257863760542
1454689390238906579,-0.000809405833934,0.0,0.0,0.186711060112,-0.0213437645878,0.0257863760542
1454689390243003227,-0.00211266766251,0.0,0.0,0.186711060112,-0.0213437645878,0.0257863760542
1454689390246796193,-0.00211266766251,0.0,0.0,0.186711060112,-0.0213437645878,0.0257863760542
1454689390249331545,-0.00211266766251,0.0,0.0,0.186711060112,-0.0213437645878,0.0257863760542
1454689390252102894,-0.00211266766251,0.0,0.0,0.186711060112,-0.0213437645878,0.0257863760542
1454689390255511086,-0.00211266766251,0.0,0.0,0.186711060112,-0.0213437645878,0.0257863760542
1454689390258814184,-0.00211266766251,0.0,0.0,0.186711060112,-0.0213437645878,0.0257863760542
1454689390262166692,0.000668019498888,0.0,0.0,0.187241274148,-0.0214027597292,0.0256891754635
1454689390265413467,0.000668019498888,0.0,0.0,0.187241274148,-0.0214027597292,0.0256891754635
1454689390268829742,0.000668019498888,0.0,0.0,0.187241274148,-0.0214027597292,0.0256891754635
1454689390271979391,0.000668019498888,0.0,0.0,0.187241274148,-0.0214027597292,0.0256891754635
1454689390303007006,0.0229325118002,0.0,0.0,0.187601723701,-0.021467078579,0.0253214112811
1454689390305293488,0.0229325118002,0.0,0.0,0.187601723701,-0.021467078579,0.0253214112811
1454689390306895050,0.0229325118002,0.0,0.0,0.187601723701,-0.021467078579,0.0253214112811
1454689390312624434,0.0234340208954,0.0,0.0,0.187601723701,-0.021467078579,0.0253214112811
1454689390313952727,0.0234340208954,0.0,0.0,0.187601723701,-0.021467078579,0.0253214112811
1454689390316936464,0.0234340208954,0.0,0.0,0.187601723701,-0.021467078579,0.0253214112811
1454689390321393877,0.0234340208954,0.0,0.0,0.187601723701,-0.021467078579,0.0253214112811
1454689390324257243,0.0560826476042,0.0,0.0,0.187509551084,-0.0215759073347,0.0253005623067
1454689390327631380,0.0560826476042,0.0,0.0,0.187509551084,-0.0215759073347,0.0253005623067
1454689390330923635,0.0560826476042,0.0,0.0,0.187509551084,-0.0215759073347,0.0253005623067
1454689390334455152,0.0560826476042,0.0,0.0,0.187509551084,-0.0215759073347,0.0253005623067
1454689390337530974,0.0560826476042,0.0,0.0,0.187509551084,-0.0215759073347,0.0253005623067
1454689390342925306,0.0560826476042,0.0,0.0,0.187509551084,-0.0215759073347,0.0253005623067
1454689390345194779,0.0753425037693,0.0,0.0,0.187289086619,-0.0216238439067,0.0252787600149
1454689390348291552,0.0753425037693,0.0,0.0,0.187289086619,-0.0216238439067,0.0252787600149
1454689390350799314,0.0753425037693,0.0,0.0,0.187289086619,-0.0216238439067,0.0252787600149
1454689390354130984,0.0753425037693,0.0,0.0,0.187289086619,-0.0216238439067,0.0252787600149
1454689390357441504,0.0753425037693,0.0,0.0,0.187289086619,-0.0216238439067,0.0252787600149
1454689390361096594,0.0753425037693,0.0,0.0,0.187289086619,-0.0216238439067,0.0252787600149
1454689390364096303,0.0783884475655,0.0,0.0,0.186930630611,-0.0216339970527,0.0251946785445
1454689390367622711,0.0783884475655,0.0,0.0,0.186930630611,-0.0216339970527,0.0251946785445
1454689390370654129,0.0783884475655,0.0,0.0,0.186930630611,-0.0216339970527,0.0251946785445
1454689390375599724,0.0783884475655,0.0,0.0,0.186930630611,-0.0216339970527,0.0251946785445
1454689390378878892,0.0716831663844,0.0,0.0,0.186930630611,-0.0216339970527,0.0251946785445
1454689390381472121,0.0716831663844,0.0,0.0,0.186930630611,-0.0216339970527,0.0251946785445
1454689390383965198,0.0716831663844,0.0,0.0,0.186930630611,-0.0216339970527,0.0251946785445
1454689390387437497,0.0716831663844,0.0,0.0,0.186930630611,-0.0216339970527,0.0251946785445
1454689390391270275,0.0716831663844,0.0,0.0,0.186930630611,-0.0216339970527,0.0251946785445
1454689390394536751,0.11699529873,0.0,0.0,0.186753436206,-0.0217850374938,0.0249778839961
1454689390397571613,0.11699529873,0.0,0.0,0.186753436206,-0.0217850374938,0.0249778839961
1454689390400815105,0.11699529873,0.0,0.0,0.186753436206,-0.0217850374938,0.0249778839961
1454689390404073338,0.11699529873,0.0,0.0,0.186753436206,-0.0217850374938,0.0249778839961
1454689390407466723,0.11699529873,0.0,0.0,0.186753436206,-0.0217850374938,0.0249778839961
1454689390414551606,0.124080164329,0.0,0.0,0.186753436206,-0.0217850374938,0.0249778839961
1454689390414570031,0.124080164329,0.0,0.0,0.186753436206,-0.0217850374938,0.0249778839961
1454689390417560518,0.124080164329,0.0,0.0,0.186753436206,-0.0217850374938,0.0249778839961
1454689390421535986,0.124080164329,0.0,0.0,0.186753436206,-0.0217850374938,0.0249778839961
1454689390424009264,0.197155877567,0.0,0.0,0.186923491414,-0.0220286232046,0.0249076739428
1454689390428503960,0.197155877567,0.0,0.0,0.186923491414,-0.0220286232046,0.0249076739428
1454689390430710516,0.197155877567,0.0,0.0,0.186923491414,-0.0220286232046,0.0249076739428
1454689390434529675,0.197155877567,0.0,0.0,0.186923491414,-0.0220286232046,0.0249076739428
1454689390437624458,0.197155877567,0.0,0.0,0.186923491414,-0.0220286232046,0.0249076739428
1454689390442599611,0.197155877567,0.0,0.0,0.186923491414,-0.0220286232046,0.0249076739428
1454689390447336129,0.222420549383,0.0,0.0,0.187088671197,-0.0220858657743,0.0251284103415
1454689390449620189,0.222420549383,0.0,0.0,0.187088671197,-0.0220858657743,0.0251284103415
1454689390450924202,0.222420549383,0.0,0.0,0.187088671197,-0.0220858657743,0.0251284103415
1454689390454018066,0.222420549383,0.0,0.0,0.187088671197,-0.0220858657743,0.0251284103415
1454689390457381217,0.222420549383,0.0,0.0,0.187088671197,-0.0220858657743,0.0251284103415
1454689390460840297,0.222420549383,0.0,0.0,0.187088671197,-0.0220858657743,0.0251284103415
1454689390464344676,0.222420549383,0.0,0.0,0.187088671197,-0.0220858657743,0.0251284103415
1454689390467511538,0.222420549383,0.0,0.0,0.187088671197,-0.0220858657743,0.0251284103415
1454689390471250125,0.222420549383,0.0,0.0,0.187088671197,-0.0220858657743,0.0251284103415
1454689390474112550,0.464023921638,0.0,0.0,0.187119280825,-0.0228912103485,0.0248988474625
1454689390503729409,0.00244732183596,0.0,0.0,0.187119280825,-0.0228912103485,0.0248988474625
1454689390504476535,0.0036474121238,0.0,0.0,0.187219683622,-0.0241113432042,0.0249700587912
1454689390507758001,0.0036474121238,0.0,0.0,0.187219683622,-0.0241113432042,0.0249700587912
1454689390511096617,0.0068609013127,0.0,0.0,0.187219683622,-0.0241113432042,0.0249700587912
1454689390514371227,0.0068609013127,0.0,0.0,0.187219683622,-0.0241113432042,0.0249700587912
1454689390517920836,0.0068609013127,0.0,0.0,0.187219683622,-0.0241113432042,0.0249700587912
1454689390521316487,0.0068609013127,0.0,0.0,0.187219683622,-0.0241113432042,0.0249700587912
1454689390524723812,0.0068609013127,0.0,0.0,0.187219683622,-0.0241113432042,0.0249700587912
1454689390528064704,0.0068609013127,0.0,0.0,0.187219683622,-0.0241113432042,0.0249700587912
1454689390531526299,0.0068609013127,0.0,0.0,0.187224667365,-0.0268443272424,0.0257633837701
1454689390534853454,0.0068609013127,0.0,0.0,0.187224667365,-0.0268443272424,0.0257633837701
1454689390538234913,0.0068609013127,0.0,0.0,0.187224667365,-0.0268443272424,0.0257633837701
1454689390541977400,0.0068609013127,0.0,0.0,0.187224667365,-0.0268443272424,0.0257633837701
1454689390545489302,0.0117329981463,0.0,0.0,0.187224667365,-0.0268443272424,0.0257633837701
1454689390548242997,0.0117329981463,0.0,0.0,0.187224667365,-0.0268443272424,0.0257633837701
1454689390551477348,0.0117329981463,0.0,0.0,0.187224667365,-0.0268443272424,0.0257633837701
1454689390554907367,0.0117329981463,0.0,0.0,0.187224667365,-0.0268443272424,0.0257633837701
1454689390558068897,0.0117329981463,0.0,0.0,0.187224667365,-0.0268443272424,0.0257633837701
1454689390561362547,0.0117329981463,0.0,0.0,0.186487068438,-0.0318935667528,0.0253659696032
1454689390564691650,0.0117329981463,0.0,0.0,0.186487068438,-0.0318935667528,0.0253659696032
1454689390568046737,0.0117329981463,0.0,0.0,0.186487068438,-0.0318935667528,0.0253659696032
1454689390571436490,0.0117329981463,0.0,0.0,0.186487068438,-0.0318935667528,0.0253659696032
1454689390576745552,0.0117329981463,0.0,0.0,0.186487068438,-0.0318935667528,0.0253659696032
1454689390581985074,0.0226745643793,0.0,0.0,0.186487068438,-0.0318935667528,0.0253659696032
1454689390583156345,0.0226745643793,0.0,0.0,0.186487068438,-0.0318935667528,0.0253659696032
1454689390584748048,0.0226745643793,0.0,0.0,0.186487068438,-0.0318935667528,0.0253659696032
1454689390588088903,0.0226745643793,0.0,0.0,0.186487068438,-0.0318935667528,0.0253659696032
1454689390591440413,0.0226745643793,0.0,0.0,0.185366299798,-0.0385119709541,0.0253511837397
1454689390594856076,0.0226745643793,0.0,0.0,0.185366299798,-0.0385119709541,0.0253511837397
1454689390597959542,0.0226745643793,0.0,0.0,0.185366299798,-0.0385119709541,0.0253511837397
1454689390601589571,0.0226745643793,0.0,0.0,0.185366299798,-0.0385119709541,0.0253511837397
1454689390604708679,0.0226745643793,0.0,0.0,0.185366299798,-0.0385119709541,0.0253511837397
1454689390608066865,0.0226745643793,0.0,0.0,0.185366299798,-0.0385119709541,0.0253511837397
1454689390616617051,0.043083825865,0.0,0.0,0.185366299798,-0.0385119709541,0.0253511837397
1454689390616648643,0.043083825865,0.0,0.0,0.185366299798,-0.0385119709541,0.0253511837397
1454689390617894482,0.043083825865,0.0,0.0,0.185366299798,-0.0385119709541,0.0253511837397
1454689390621451306,0.043083825865,0.0,0.0,0.184315076097,-0.0460937408933,0.0255685583263
1454689390624786477,0.043083825865,0.0,0.0,0.184315076097,-0.0460937408933,0.0255685583263
1454689390628095484,0.043083825865,0.0,0.0,0.184315076097,-0.0460937408933,0.0255685583263
1454689390631503874,0.043083825865,0.0,0.0,0.184315076097,-0.0460937408933,0.0255685583263
1454689390635240868,0.043083825865,0.0,0.0,0.184315076097,-0.0460937408933,0.0255685583263
1454689390638012250,0.043083825865,0.0,0.0,0.184315076097,-0.0460937408933,0.0255685583263
1454689390641547180,0.043083825865,0.0,0.0,0.183463357659,-0.051562814192,0.0257622010071
1454689390647383077,0.0705061953908,0.0,0.0,0.183463357659,-0.051562814192,0.0257622010071
1454689390648264654,0.0705061953908,0.0,0.0,0.183463357659,-0.051562814192,0.0257622010071
1454689390651152149,0.0705061953908,0.0,0.0,0.183463357659,-0.051562814192,0.0257622010071
1454689390654668700,0.0705061953908,0.0,0.0,0.183463357659,-0.051562814192,0.0257622010071
1454689390658020975,0.0705061953908,0.0,0.0,0.183463357659,-0.051562814192,0.0257622010071
1454689390661530071,0.0705061953908,0.0,0.0,0.182670004862,-0.0574856840036,0.026181462304
1454689390664828676,0.0705061953908,0.0,0.0,0.182670004862,-0.0574856840036,0.026181462304
1454689390668065897,0.0705061953908,0.0,0.0,0.182670004862,-0.0574856840036,0.026181462304
1454689390671516312,0.0705061953908,0.0,0.0,0.182670004862,-0.0574856840036,0.026181462304
1454689390691256469,0.0705061953908,0.0,0.0,0.182670004862,-0.0574856840036,0.026181462304
1454689390693905450,0.0705061953908,0.0,0.0,0.181898926364,-0.0634358731977,0.0266485128963
1454689390694807554,0.128504052825,0.0,0.0,0.181898926364,-0.0634358731977,0.0266485128963
1454689390697438615,0.128504052825,0.0,0.0,0.181898926364,-0.0634358731977,0.0266485128963
1454689390701080859,0.128504052825,0.0,0.0,0.181898926364,-0.0634358731977,0.0266485128963
1454689390704321757,0.128504052825,0.0,0.0,0.181898926364,-0.0634358731977,0.0266485128963
1454689390707650010,0.128504052825,0.0,0.0,0.181898926364,-0.0634358731977,0.0266485128963
1454689390712908613,0.15734939657,0.0,0.0,0.181045535256,-0.0720893545624,0.0278677107968
1454689390714073633,0.15734939657,0.0,0.0,0.181045535256,-0.0720893545624,0.0278677107968
1454689390717634024,0.15734939657,0.0,0.0,0.181045535256,-0.0720893545624,0.0278677107968
1454689390720905986,0.15734939657,0.0,0.0,0.181045535256,-0.0720893545624,0.0278677107968
1454689390724384635,0.15734939657,0.0,0.0,0.181045535256,-0.0720893545624,0.0278677107968
1454689390727883177,0.15734939657,0.0,0.0,0.181045535256,-0.0720893545624,0.0278677107968
1454689390731549809,0.15734939657,0.0,0.0,0.181045535256,-0.0720893545624,0.0278677107968
1454689390734643930,0.15734939657,0.0,0.0,0.180647166047,-0.0771344440034,0.0282325919103
1454689390737705103,0.15734939657,0.0,0.0,0.180647166047,-0.0771344440034,0.0282325919103
1454689390740672127,0.15734939657,0.0,0.0,0.180647166047,-0.0771344440034,0.0282325919103
1454689390745332762,0.188441407224,0.0,0.0,0.180647166047,-0.0771344440034,0.0282325919103
1454689390747791785,0.188441407224,0.0,0.0,0.180647166047,-0.0771344440034,0.0282325919103
1454689390750848302,0.188441407224,0.0,0.0,0.180647166047,-0.0771344440034,0.0282325919103
1454689390754156592,0.188441407224,0.0,0.0,0.180647166047,-0.0771344440034,0.0282325919103
1454689390757483953,0.188441407224,0.0,0.0,0.180647166047,-0.0771344440034,0.0282325919103
1454689390761587848,0.188441407224,0.0,0.0,0.180647166047,-0.0771344440034,0.0282325919103
1454689390764334858,0.188441407224,0.0,0.0,0.179990120356,-0.0838726031621,0.0286808590968
1454689390767628565,0.188441407224,0.0,0.0,0.179990120356,-0.0838726031621,0.0286808590968
1454689390771056515,0.188441407224,0.0,0.0,0.179990120356,-0.0838726031621,0.0286808590968
1454689390774614652,0.188441407224,0.0,0.0,0.179990120356,-0.0838726031621,0.0286808590968
1454689390778935122,0.268177035247,0.0,0.0,0.179990120356,-0.0838726031621,0.0286808590968
1454689390781784231,0.268177035247,0.0,0.0,0.179990120356,-0.0838726031621,0.0286808590968
1454689390784297073,0.268177035247,0.0,0.0,0.179990120356,-0.0838726031621,0.0286808590968
1454689390787640494,0.268177035247,0.0,0.0,0.179990120356,-0.0838726031621,0.0286808590968
1454689390791671616,0.268177035247,0.0,0.0,0.179990120356,-0.0838726031621,0.0286808590968
1454689390794908647,0.268177035247,0.0,0.0,0.179205826704,-0.0900411119573,0.0298819720515
1454689390797527026,0.268177035247,0.0,0.0,0.179205826704,-0.0900411119573,0.0298819720515
1454689390801093776,0.268177035247,0.0,0.0,0.179205826704,-0.0900411119573,0.0298819720515
1454689390804396084,0.268177035247,0.0,0.0,0.179205826704,-0.0900411119573,0.0298819720515
