%time,field.force.x,field.force.y,field.force.z,field.position.x,field.position.y,field.position.z
1454689657430104571,-0.000785048991733,0.0,0.0,0.178811685261,-0.0219545990584,0.0127872577675
1454689657434246129,-0.000785048991733,0.0,0.0,0.178811685261,-0.0219545990584,0.0127872577675
1454689657462869366,-0.000801975152378,0.0,0.0,0.178719244634,-0.0219547772458,0.0126730134857
1454689657464847608,-0.000801975152378,0.0,0.0,0.178719244634,-0.0219547772458,0.0126730134857
1454689657467023217,0.0235717406115,0.0,0.0,0.178685886832,-0.0220364614527,0.0127323325046
1454689657471394395,0.0277770028392,0.0,0.0,0.178685886832,-0.0220364614527,0.0127323325046
1454689657473834600,0.0277770028392,0.0,0.0,0.178685886832,-0.0220364614527,0.0127323325046
1454689657477071518,0.0277770028392,0.0,0.0,0.178685886832,-0.0220364614527,0.0127323325046
1454689657480557822,0.0277770028392,0.0,0.0,0.178685886832,-0.0220364614527,0.0127323325046
1454689657483976306,0.0310994142411,0.0,0.0,0.178684565211,-0.0220475361573,0.0127323469963
1454689657487011157,0.0310994142411,0.0,0.0,0.178684565211,-0.0220475361573,0.0127323469963
1454689657490832800,0.0310994142411,0.0,0.0,0.178684565211,-0.0220475361573,0.0127323469963
1454689657493929701,0.0310994142411,0.0,0.0,0.178684565211,-0.0220475361573,0.0127323469963
1454689657497146740,0.0310994142411,0.0,0.0,0.178684565211,-0.0220475361573,0.0127323469963
1454689657500660719,0.0310994142411,0.0,0.0,0.178684565211,-0.0220475361573,0.0127323469963
1454689657506263423,0.0278947655675,0.0,0.0,0.178684565211,-0.0220475361573,0.0127323469963
1454689657509170850,0.0248338364243,0.0,0.0,0.178693702828,-0.0220373330602,0.0127698670581
1454689657510488501,0.0248338364243,0.0,0.0,0.178693702828,-0.0220373330602,0.0127698670581
1454689657513832622,0.0248338364243,0.0,0.0,0.178693702828,-0.0220373330602,0.0127698670581
1454689657517186533,0.0248338364243,0.0,0.0,0.178693702828,-0.0220373330602,0.0127698670581
1454689657520665177,0.0248338364243,0.0,0.0,0.178693702828,-0.0220373330602,0.0127698670581
1454689657523984760,0.0248338364243,0.0,0.0,0.178693702828,-0.0220373330602,0.0127698670581
1454689657527103173,0.0248338364243,0.0,0.0,0.178693702828,-0.0220373330602,0.0127698670581
1454689657530624627,0.0248338364243,0.0,0.0,0.178693702828,-0.0220373330602,0.0127698670581
1454689657534483882,0.0274356421887,0.0,0.0,0.178671225018,-0.0220460057461,0.0126698533784
1454689657538754601,0.0268495616656,0.0,0.0,0.178671225018,-0.0220460057461,0.0126698533784
1454689657542046454,0.0268495616656,0.0,0.0,0.178671225018,-0.0220460057461,0.0126698533784
1454689657543851316,0.0268495616656,0.0,0.0,0.178671225018,-0.0220460057461,0.0126698533784
1454689657547262079,0.0268495616656,0.0,0.0,0.178671225018,-0.0220460057461,0.0126698533784
1454689657550668476,0.0268495616656,0.0,0.0,0.178671225018,-0.0220460057461,0.0126698533784
1454689657554098204,0.0268495616656,0.0,0.0,0.178671225018,-0.0220460057461,0.0126698533784
1454689657557544403,0.0268495616656,0.0,0.0,0.178671225018,-0.0220460057461,0.0126698533784
1454689657560648659,0.0268495616656,0.0,0.0,0.178671225018,-0.0220460057461,0.0126698533784
1454689657564165213,0.0169155285441,0.0,0.0,0.178675135687,-0.0220128923023,0.0126697973827
1454689657567363897,0.0169155285441,0.0,0.0,0.178675135687,-0.0220128923023,0.0126697973827
1454689657571954222,0.0153302723492,0.0,0.0,0.178675135687,-0.0220128923023,0.0126697973827
1454689657575270876,0.0153302723492,0.0,0.0,0.178675135687,-0.0220128923023,0.0126697973827
1454689657577607081,0.0153302723492,0.0,0.0,0.178675135687,-0.0220128923023,0.0126697973827
1454689657580438562,0.0153302723492,0.0,0.0,0.178675135687,-0.0220128923023,0.0126697973827
1454689657583854890,0.0153302723492,0.0,0.0,0.178675135687,-0.0220128923023,0.0126697973827
1454689657587257304,0.0153302723492,0.0,0.0,0.178675135687,-0.0220128923023,0.0126697973827
1454689657590771559,0.0153302723492,0.0,0.0,0.178675135687,-0.0220128923023,0.0126697973827
1454689657594279076,0.0154160336411,0.0,0.0,0.178677838287,-0.0220131781733,0.0126822891789
1454689657597184033,0.0154160336411,0.0,0.0,0.178677838287,-0.0220131781733,0.0126822891789
1454689657600717369,0.0154160336411,0.0,0.0,0.178677838287,-0.0220131781733,0.0126822891789
1454689657604385468,0.0169539149219,0.0,0.0,0.178677838287,-0.0220131781733,0.0126822891789
1454689657607374121,0.0169539149219,0.0,0.0,0.178677838287,-0.0220131781733,0.0126822891789
1454689657610515377,0.0169539149219,0.0,0.0,0.178677838287,-0.0220131781733,0.0126822891789
1454689657613706090,0.0169539149219,0.0,0.0,0.178677838287,-0.0220131781733,0.0126822891789
1454689657617362842,0.0169539149219,0.0,0.0,0.178677838287,-0.0220131781733,0.0126822891789
1454689657620561064,0.0169539149219,0.0,0.0,0.178677838287,-0.0220131781733,0.0126822891789
1454689657624601282,0.0387349826712,0.0,0.0,0.17866061691,-0.0220857817325,0.0126448265915
1454689657627199951,0.0387349826712,0.0,0.0,0.17866061691,-0.0220857817325,0.0126448265915
1454689657630784420,0.0387349826712,0.0,0.0,0.17866061691,-0.0220857817325,0.0126448265915
1454689657633775763,0.0387349826712,0.0,0.0,0.17866061691,-0.0220857817325,0.0126448265915
1454689657664590868,-0.000579516581519,0.0,0.0,0.17866061691,-0.0220857817325,0.0126448265915
1454689657665983202,-0.000579516581519,0.0,0.0,0.17866061691,-0.0220857817325,0.0126448265915
1454689657667350501,-0.000579516581519,0.0,0.0,0.17866214465,-0.022119473049,0.0126698533784
1454689657671249715,-0.000289912351097,0.0,0.0,0.17866214465,-0.022119473049,0.0126698533784
1454689657673372703,-0.000289912351097,0.0,0.0,0.17866214465,-0.022119473049,0.0126698533784
1454689657677372599,-0.000289912351097,0.0,0.0,0.17866214465,-0.022119473049,0.0126698533784
1454689657680537836,-0.000289912351097,0.0,0.0,0.17866214465,-0.022119473049,0.0126698533784
1454689657683999908,-0.000289912351097,0.0,0.0,0.178627467255,-0.0222867865646,0.0126074653447
1454689657687286472,-0.000289912351097,0.0,0.0,0.178627467255,-0.0222867865646,0.0126074653447
1454689657690592921,-0.000289912351097,0.0,0.0,0.178627467255,-0.0222867865646,0.0126074653447
1454689657693983629,-0.000289912351097,0.0,0.0,0.178627467255,-0.0222867865646,0.0126074653447
1454689657697685795,-0.000289912351097,0.0,0.0,0.178627467255,-0.0222867865646,0.0126074653447
1454689657700661058,-0.000289912351097,0.0,0.0,0.178627467255,-0.0222867865646,0.0126074653447
1454689657704284526,-0.000155523199435,0.0,0.0,0.178627467255,-0.0222867865646,0.0126074653447
1454689657706722902,-0.000155523199435,0.0,0.0,0.178627467255,-0.0222867865646,0.0126074653447
1454689657710055175,-0.000155523199435,0.0,0.0,0.178627467255,-0.0222867865646,0.0126074653447
1454689657714061328,-0.000155523199435,0.0,0.0,0.178523417346,-0.0231055038578,0.0126074671081
1454689657717157753,-0.000155523199435,0.0,0.0,0.178523417346,-0.0231055038578,0.0126074671081
1454689657720558585,-0.000155523199435,0.0,0.0,0.178523417346,-0.0231055038578,0.0126074671081
1454689657723755001,-0.000155523199435,0.0,0.0,0.178523417346,-0.0231055038578,0.0126074671081
1454689657727292635,-0.000155523199435,0.0,0.0,0.178523417346,-0.0231055038578,0.0126074671081
1454689657730208473,-0.000155523199435,0.0,0.0,0.178523417346,-0.0231055038578,0.0126074671081
1454689657733433417,-0.000155523199435,0.0,0.0,0.178377672117,-0.0241838717015,0.0125949887386
1454689657737057304,0.000511863195652,0.0,0.0,0.178377672117,-0.0241838717015,0.0125949887386
1454689657739995953,0.000511863195652,0.0,0.0,0.178377672117,-0.0241838717015,0.0125949887386
1454689657743974261,0.000511863195652,0.0,0.0,0.178377672117,-0.0241838717015,0.0125949887386
1454689657747081358,0.000511863195652,0.0,0.0,0.178377672117,-0.0241838717015,0.0125949887386
1454689657750471422,0.000511863195652,0.0,0.0,0.178377672117,-0.0241838717015,0.0125949887386
1454689657754702787,0.000511863195652,0.0,0.0,0.178095048499,-0.025643106812,0.0125554514931
1454689657757437516,0.000511863195652,0.0,0.0,0.178095048499,-0.025643106812,0.0125554514931
1454689657760471505,0.000511863195652,0.0,0.0,0.178095048499,-0.025643106812,0.0125554514931
1454689657764065695,0.000511863195652,0.0,0.0,0.178095048499,-0.025643106812,0.0125554514931
1454689657767247924,0.000511863195652,0.0,0.0,0.178095048499,-0.025643106812,0.0125554514931
1454689657771273617,0.00808114186313,0.0,0.0,0.178095048499,-0.025643106812,0.0125554514931
1454689657775180944,0.00808114186313,0.0,0.0,0.178095048499,-0.025643106812,0.0125554514931
1454689657777361260,0.00808114186313,0.0,0.0,0.178095048499,-0.025643106812,0.0125554514931
1454689657780555782,0.00808114186313,0.0,0.0,0.178095048499,-0.025643106812,0.0125554514931
1454689657784714410,0.00808114186313,0.0,0.0,0.17757515072,-0.0290697588049,0.0126155670064
1454689657787103478,0.00808114186313,0.0,0.0,0.17757515072,-0.0290697588049,0.0126155670064
1454689657790407276,0.00808114186313,0.0,0.0,0.17757515072,-0.0290697588049,0.0126155670064
1454689657793887551,0.00808114186313,0.0,0.0,0.17757515072,-0.0290697588049,0.0126155670064
1454689657797166931,0.00808114186313,0.0,0.0,0.17757515072,-0.0290697588049,0.0126155670064
1454689657800512711,0.00808114186313,0.0,0.0,0.17757515072,-0.0290697588049,0.0126155670064
1454689657806032666,0.0139104723672,0.0,0.0,0.177098339575,-0.0318170933619,0.0126486656611
1454689657807428414,0.0139104723672,0.0,0.0,0.177098339575,-0.0318170933619,0.0126486656611
1454689657810445961,0.0139104723672,0.0,0.0,0.177098339575,-0.0318170933619,0.0126486656611
1454689657813695483,0.0139104723672,0.0,0.0,0.177098339575,-0.0318170933619,0.0126486656611
1454689657817177135,0.0139104723672,0.0,0.0,0.177098339575,-0.0318170933619,0.0126486656611
1454689657820565263,0.0139104723672,0.0,0.0,0.177098339575,-0.0318170933619,0.0126486656611
1454689657823928456,0.0139104723672,0.0,0.0,0.177098339575,-0.0318170933619,0.0126486656611
1454689657827127076,0.0139104723672,0.0,0.0,0.177098339575,-0.0318170933619,0.0126486656611
1454689657830750567,0.0139104723672,0.0,0.0,0.177098339575,-0.0318170933619,0.0126486656611
1454689657834353735,0.0139104723672,0.0,0.0,0.17662088538,-0.0365819073794,0.0129468332622
1454689657861132491,0.027652366463,0.0,0.0,0.17662088538,-0.0365819073794,0.0129468332622
1454689657863381426,0.027652366463,0.0,0.0,0.17662088538,-0.0365819073794,0.0129468332622
1454689657864872577,0.027652366463,0.0,0.0,0.176256564579,-0.0419342599621,0.0131632983284
1454689657867966116,0.027652366463,0.0,0.0,0.176256564579,-0.0419342599621,0.0131632983284
1454689657871382970,0.0583014999882,0.0,0.0,0.176256564579,-0.0419342599621,0.0131632983284
1454689657875112852,0.0583014999882,0.0,0.0,0.176256564579,-0.0419342599621,0.0131632983284
1454689657878581561,0.0583014999882,0.0,0.0,0.176256564579,-0.0419342599621,0.0131632983284
1454689657881743914,0.0583014999882,0.0,0.0,0.176256564579,-0.0419342599621,0.0131632983284
1454689657885009997,0.0583014999882,0.0,0.0,0.176236601044,-0.0457489782924,0.013465280094
1454689657888561134,0.0583014999882,0.0,0.0,0.176236601044,-0.0457489782924,0.013465280094
1454689657891696066,0.0583014999882,0.0,0.0,0.176236601044,-0.0457489782924,0.013465280094
1454689657895245371,0.0583014999882,0.0,0.0,0.176236601044,-0.0457489782924,0.013465280094
1454689657898590666,0.0583014999882,0.0,0.0,0.176236601044,-0.0457489782924,0.013465280094
1454689657903104419,0.0583014999882,0.0,0.0,0.176236601044,-0.0457489782924,0.013465280094
1454689657907138533,0.0808699466775,0.0,0.0,0.176236601044,-0.0457489782924,0.013465280094
1454689657909476821,0.0808699466775,0.0,0.0,0.176236601044,-0.0457489782924,0.013465280094
1454689657911920416,0.0808699466775,0.0,0.0,0.176236601044,-0.0457489782924,0.013465280094
1454689657914964054,0.0808699466775,0.0,0.0,0.176532134532,-0.0517298799828,0.014148188807
1454689657918493514,0.0808699466775,0.0,0.0,0.176532134532,-0.0517298799828,0.014148188807
1454689657921873696,0.0808699466775,0.0,0.0,0.176532134532,-0.0517298799828,0.014148188807
1454689657925351807,0.0808699466775,0.0,0.0,0.176532134532,-0.0517298799828,0.014148188807
1454689657928573033,0.0808699466775,0.0,0.0,0.176532134532,-0.0517298799828,0.014148188807
1454689657931951007,0.0808699466775,0.0,0.0,0.176532134532,-0.0517298799828,0.014148188807
1454689657935196637,0.0808699466775,0.0,0.0,0.176532134532,-0.0517298799828,0.014148188807
1454689657939326711,0.0974818939196,0.0,0.0,0.176532134532,-0.0517298799828,0.014148188807
1454689657942217278,0.0974818939196,0.0,0.0,0.176532134532,-0.0517298799828,0.014148188807
1454689657945132831,0.0974818939196,0.0,0.0,0.177184853671,-0.057668306036,0.0151241985406
1454689657948418718,0.0974818939196,0.0,0.0,0.177184853671,-0.057668306036,0.0151241985406
1454689657951681175,0.0974818939196,0.0,0.0,0.177184853671,-0.057668306036,0.0151241985406
1454689657955001414,0.0974818939196,0.0,0.0,0.177184853671,-0.057668306036,0.0151241985406
1454689657958516086,0.0974818939196,0.0,0.0,0.177184853671,-0.057668306036,0.0151241985406
1454689657961772898,0.0974818939196,0.0,0.0,0.177184853671,-0.057668306036,0.0151241985406
1454689657965152943,0.0974818939196,0.0,0.0,0.177932891654,-0.061416343769,0.0162821630953
1454689657970108633,0.0974818939196,0.0,0.0,0.177932891654,-0.061416343769,0.0162821630953
1454689657976235027,0.124654884243,0.0,0.0,0.177932891654,-0.061416343769,0.0162821630953
1454689657976505011,0.124654884243,0.0,0.0,0.177932891654,-0.061416343769,0.0162821630953
1454689657978236291,0.124654884243,0.0,0.0,0.177932891654,-0.061416343769,0.0162821630953
1454689657981813918,0.124654884243,0.0,0.0,0.177932891654,-0.061416343769,0.0162821630953
1454689657985496521,0.124654884243,0.0,0.0,0.178724735859,-0.0651662712115,0.0167926763451
1454689657988405210,0.124654884243,0.0,0.0,0.178724735859,-0.0651662712115,0.0167926763451
1454689657991957897,0.124654884243,0.0,0.0,0.178724735859,-0.0651662712115,0.0167926763451
1454689657995167151,0.124654884243,0.0,0.0,0.178724735859,-0.0651662712115,0.0167926763451
1454689657998472085,0.124654884243,0.0,0.0,0.178724735859,-0.0651662712115,0.0167926763451
1454689658002604151,0.124654884243,0.0,0.0,0.178724735859,-0.0651662712115,0.0167926763451
1454689658007975990,0.172441884616,0.0,0.0,0.178724735859,-0.0651662712115,0.0167926763451
1454689658010169889,0.172441884616,0.0,0.0,0.178724735859,-0.0651662712115,0.0167926763451
1454689658011694888,0.172441884616,0.0,0.0,0.178724735859,-0.0651662712115,0.0167926763451
1454689658015121561,0.172441884616,0.0,0.0,0.180117331804,-0.0703898302615,0.0181639277893
1454689658018397994,0.172441884616,0.0,0.0,0.180117331804,-0.0703898302615,0.0181639277893
1454689658021682204,0.172441884616,0.0,0.0,0.180117331804,-0.0703898302615,0.0181639277893
1454689658025220665,0.172441884616,0.0,0.0,0.180117331804,-0.0703898302615,0.0181639277893
1454689658028545342,0.172441884616,0.0,0.0,0.180117331804,-0.0703898302615,0.0181639277893
1454689658031819474,0.172441884616,0.0,0.0,0.180117331804,-0.0703898302615,0.0181639277893
1454689658035235667,0.172441884616,0.0,0.0,0.181020020845,-0.0733142477758,0.0190294247258
1454689658069968355,0.172441884616,0.0,0.0,0.181020020845,-0.0733142477758,0.0190294247258
1454689658070227324,0.184962377729,0.0,0.0,0.181020020845,-0.0733142477758,0.0190294247258
1454689658072721883,0.192495046535,0.0,0.0,0.181946172018,-0.0764492389093,0.0198989217096
1454689658076360621,0.239742282504,0.0,0.0,0.181946172018,-0.0764492389093,0.0198989217096
1454689658079045119,0.239742282504,0.0,0.0,0.181946172018,-0.0764492389093,0.0198989217096
1454689658082402667,0.239742282504,0.0,0.0,0.181946172018,-0.0764492389093,0.0198989217096
1454689658085783925,0.239742282504,0.0,0.0,0.183227950678,-0.0805536340405,0.021058901977
1454689658089025052,0.239742282504,0.0,0.0,0.183227950678,-0.0805536340405,0.021058901977
1454689658092588903,0.239742282504,0.0,0.0,0.183227950678,-0.0805536340405,0.021058901977
1454689658096288091,0.239742282504,0.0,0.0,0.183227950678,-0.0805536340405,0.021058901977
1454689658099313307,0.239742282504,0.0,0.0,0.183227950678,-0.0805536340405,0.021058901977
1454689658110502993,0.239742282504,0.0,0.0,0.183227950678,-0.0805536340405,0.021058901977
1454689658113982172,0.259448859588,0.0,0.0,0.18411838241,-0.0832235977474,0.0219327230554
1454689658116763372,0.259448859588,0.0,0.0,0.18411838241,-0.0832235977474,0.0219327230554
1454689658117028535,0.259448859588,0.0,0.0,0.18411838241,-0.0832235977474,0.0219327230554
1454689658117354432,0.259448859588,0.0,0.0,0.18411838241,-0.0832235977474,0.0219327230554
1454689658119075794,0.259448859588,0.0,0.0,0.18411838241,-0.0832235977474,0.0219327230554
1454689658122568318,0.259448859588,0.0,0.0,0.18411838241,-0.0832235977474,0.0219327230554
1454689658125951718,0.259448859588,0.0,0.0,0.18411838241,-0.0832235977474,0.0219327230554
1454689658129334193,0.259448859588,0.0,0.0,0.18411838241,-0.0832235977474,0.0219327230554
1454689658132767242,0.259448859588,0.0,0.0,0.18411838241,-0.0832235977474,0.0219327230554
1454689658138274509,0.286702827103,0.0,0.0,0.185762633668,-0.0873716494114,0.0234293038325
1454689658139935602,0.286702827103,0.0,0.0,0.185762633668,-0.0873716494114,0.0234293038325
1454689658142316266,0.286702827103,0.0,0.0,0.185762633668,-0.0873716494114,0.0234293038325
1454689658145594569,0.286702827103,0.0,0.0,0.185762633668,-0.0873716494114,0.0234293038325
1454689658149249842,0.286702827103,0.0,0.0,0.185762633668,-0.0873716494114,0.0234293038325
1454689658152423842,0.286702827103,0.0,0.0,0.185762633668,-0.0873716494114,0.0234293038325
1454689658155986040,0.286702827103,0.0,0.0,0.185762633668,-0.0873716494114,0.0234293038325
1454689658159298870,0.286702827103,0.0,0.0,0.185762633668,-0.0873716494114,0.0234293038325
1454689658162595106,0.286702827103,0.0,0.0,0.185762633668,-0.0873716494114,0.0234293038325
1454689658165780762,0.286702827103,0.0,0.0,0.187281776925,-0.0916845501861,0.0251845127484
1454689658169911024,0.336036899381,0.0,0.0,0.187281776925,-0.0916845501861,0.0251845127484
1454689658173943833,0.336036899381,0.0,0.0,0.187281776925,-0.0916845501861,0.0251845127484
1454689658175971268,0.336036899381,0.0,0.0,0.187281776925,-0.0916845501861,0.0251845127484
1454689658179422551,0.336036899381,0.0,0.0,0.187281776925,-0.0916845501861,0.0251845127484
1454689658182987719,0.336036899381,0.0,0.0,0.187281776925,-0.0916845501861,0.0251845127484
1454689658186280897,0.336036899381,0.0,0.0,0.187281776925,-0.0916845501861,0.0251845127484
1454689658189505844,0.336036899381,0.0,0.0,0.187281776925,-0.0916845501861,0.0251845127484
1454689658192831844,0.336036899381,0.0,0.0,0.187281776925,-0.0916845501861,0.0251845127484
1454689658196290969,0.336036899381,0.0,0.0,0.188402008315,-0.0957725493942,0.0275778899274
1454689658199543368,0.336036899381,0.0,0.0,0.188402008315,-0.0957725493942,0.0275778899274
1454689658203894071,0.336036899381,0.0,0.0,0.188402008315,-0.0957725493942,0.0275778899274
1454689658210915115,0.370171973991,0.0,0.0,0.188402008315,-0.0957725493942,0.0275778899274
1454689658213483947,0.370171973991,0.0,0.0,0.188402008315,-0.0957725493942,0.0275778899274
1454689658215888802,0.370171973991,0.0,0.0,0.188402008315,-0.0957725493942,0.0275778899274
1454689658216818214,0.370171973991,0.0,0.0,0.188402008315,-0.0957725493942,0.0275778899274
1454689658219314174,0.370171973991,0.0,0.0,0.188402008315,-0.0957725493942,0.0275778899274
1454689658222685360,0.370171973991,0.0,0.0,0.188402008315,-0.0957725493942,0.0275778899274
1454689658225942537,0.370171973991,0.0,0.0,0.189342637894,-0.099956921004,0.0289777178222
1454689658229308706,0.370171973991,0.0,0.0,0.189342637894,-0.099956921004,0.0289777178222
1454689658232809344,0.370171973991,0.0,0.0,0.189342637894,-0.099956921004,0.0289777178222
1454689658258180077,0.404856886218,0.0,0.0,0.189342637894,-0.099956921004,0.0289777178222
1454689658259140064,0.404856886218,0.0,0.0,0.19002036405,-0.103903730501,0.0299908050415
1454689658262210879,0.404856886218,0.0,0.0,0.19002036405,-0.103903730501,0.0299908050415
1454689658265743257,0.404856886218,0.0,0.0,0.19002036405,-0.103903730501,0.0299908050415
1454689658269820092,0.404856886218,0.0,0.0,0.19002036405,-0.103903730501,0.0299908050415
1454689658273223452,0.442916786773,0.0,0.0,0.19002036405,-0.103903730501,0.0299908050415
1454689658275646019,0.442916786773,0.0,0.0,0.19002036405,-0.103903730501,0.0299908050415
1454689658278995656,0.442916786773,0.0,0.0,0.19002036405,-0.103903730501,0.0299908050415
1454689658282303104,0.442916786773,0.0,0.0,0.19002036405,-0.103903730501,0.0299908050415
1454689658285944911,0.442916786773,0.0,0.0,0.19062220455,-0.106972773554,0.0314050164515
1454689658289433925,0.442916786773,0.0,0.0,0.19062220455,-0.106972773554,0.0314050164515
1454689658293004375,0.442916786773,0.0,0.0,0.19062220455,-0.106972773554,0.0314050164515
1454689658295949805,0.442916786773,0.0,0.0,0.19062220455,-0.106972773554,0.0314050164515
1454689658299446310,0.442916786773,0.0,0.0,0.19062220455,-0.106972773554,0.0314050164515
1454689658305406644,0.481385307456,0.0,0.0,0.19062220455,-0.106972773554,0.0314050164515
1454689658307278447,0.481385307456,0.0,0.0,0.190972376022,-0.108913813503,0.0319340077534
1454689658309651971,0.481385307456,0.0,0.0,0.190972376022,-0.108913813503,0.0319340077534
1454689658312690906,0.481385307456,0.0,0.0,0.190972376022,-0.108913813503,0.0319340077534
1454689658316231674,0.481385307456,0.0,0.0,0.190972376022,-0.108913813503,0.0319340077534
1454689658319415584,0.481385307456,0.0,0.0,0.190972376022,-0.108913813503,0.0319340077534
1454689658322924195,0.481385307456,0.0,0.0,0.190972376022,-0.108913813503,0.0319340077534
1454689658326173503,0.481385307456,0.0,0.0,0.190972376022,-0.108913813503,0.0319340077534
1454689658329277288,0.481385307456,0.0,0.0,0.190972376022,-0.108913813503,0.0319340077534
1454689658332818189,0.481385307456,0.0,0.0,0.190972376022,-0.108913813503,0.0319340077534
1454689658338060752,0.513150555324,0.0,0.0,0.191204142361,-0.111396498,0.0327223114618
1454689658342040782,0.513150555324,0.0,0.0,0.191204142361,-0.111396498,0.0327223114618
1454689658343329303,0.513150555324,0.0,0.0,0.191204142361,-0.111396498,0.0327223114618
1454689658346000399,0.513150555324,0.0,0.0,0.191204142361,-0.111396498,0.0327223114618
1454689658349240299,0.513150555324,0.0,0.0,0.191204142361,-0.111396498,0.0327223114618
1454689658352821357,0.513150555324,0.0,0.0,0.191204142361,-0.111396498,0.0327223114618
1454689658355910818,0.513150555324,0.0,0.0,0.191372991879,-0.112722179539,0.0332428491914
1454689658359356233,0.513150555324,0.0,0.0,0.191372991879,-0.112722179539,0.0332428491914
1454689658362683027,0.513150555324,0.0,0.0,0.191372991879,-0.112722179539,0.0332428491914
1454689658365907862,0.513150555324,0.0,0.0,0.191372991879,-0.112722179539,0.0332428491914
1454689658371179604,0.564638903105,0.0,0.0,0.191372991879,-0.112722179539,0.0332428491914
1454689658374577336,0.564638903105,0.0,0.0,0.191372991879,-0.112722179539,0.0332428491914
1454689658376663241,0.564638903105,0.0,0.0,0.191372991879,-0.112722179539,0.0332428491914
1454689658379210127,0.564638903105,0.0,0.0,0.191372991879,-0.112722179539,0.0332428491914
1454689658382646669,0.564638903105,0.0,0.0,0.191372991879,-0.112722179539,0.0332428491914
1454689658386042765,0.564638903105,0.0,0.0,0.191610080305,-0.114491651921,0.0339785120336
1454689658389350295,0.564638903105,0.0,0.0,0.191610080305,-0.114491651921,0.0339785120336
1454689658392905395,0.564638903105,0.0,0.0,0.191610080305,-0.114491651921,0.0339785120336
1454689658396051153,0.564638903105,0.0,0.0,0.191610080305,-0.114491651921,0.0339785120336
1454689658399372406,0.564638903105,0.0,0.0,0.191610080305,-0.114491651921,0.0339785120336
1454689658404708797,0.579695884448,0.0,0.0,0.191610080305,-0.114491651921,0.0339785120336
1454689658406526874,0.579695884448,0.0,0.0,0.191725170532,-0.115499238685,0.0344119836811
1454689658410450129,0.579695884448,0.0,0.0,0.191725170532,-0.115499238685,0.0344119836811
1454689658412784703,0.579695884448,0.0,0.0,0.191725170532,-0.115499238685,0.0344119836811
1454689658415925171,0.579695884448,0.0,0.0,0.191725170532,-0.115499238685,0.0344119836811
