%time,field.sys_time,field.q0,field.q1,field.dq0,field.dq1,field.sac0,field.u0
1463693395857855298,0.0,0.0,0.0,0.0,0.0,0.0,6.54300451279
1463693395860705848,0.00833333376795,3.1420147419,-2.38365721703,0.0506466366351,-0.101749822497,0.0,0.0
1463693395869836795,0.0250000003725,3.1424343586,-2.38450503349,-0.000278759107459,0.0,0.0,0.101749822497
1463693395886239862,0.0416666679084,3.14242935181,-2.38450503349,-0.000345921114786,0.0,0.0,-0.101749822497
1463693395905039359,0.0583333335817,3.14179444313,-2.3832423687,-0.0758275389671,0.15151026845,0.0,0.0
1463693395921112538,0.0750000029802,3.14142179489,-2.38250160217,0.031101545319,-0.06260959059,0.0,-0.15151026845
1463693395935981192,0.0916666686535,3.14167928696,-2.38302326202,-0.00019897778111,0.0,0.0,0.21411986649
1463693395953825978,0.108333334327,3.13952279091,-2.37869787216,-0.258574664593,0.519067108631,0.0,-0.06260959059
1463693395969870015,0.125,3.13695311546,-2.37351846695,-0.0497845187783,0.102447628975,0.0,-0.519067108631
1463693395985786170,0.141666665673,3.13701462746,-2.37359118462,0.0571606010199,-0.111168123782,0.0,0.416619449854
1463693396003352793,0.158333331347,3.13739347458,-2.37428951263,-0.0117003470659,0.0273699667305,0.0,0.213615760207
1463693396040489732,0.17499999702,3.13731527328,-2.37406134605,0.00232131569646,0.0,0.0,-0.138538092375
1463693396043932272,0.191666662693,3.13798475266,-2.37532305717,0.0780192166567,-0.151402682066,0.0,0.0273699667305
1463693396053038930,0.208333328366,3.13845396042,-2.37617826462,-0.0217065047473,0.0487820021808,0.0,0.151402682066
1463693396070036466,0.22499999404,3.13831543922,-2.37580728531,0.00506062619388,-0.004270224832,0.0,-0.200184687972
1463693396086068482,0.241666659713,3.13838410378,-2.37584280968,0.00317739788443,0.0,0.0,0.0530522279441
1463693396103910178,0.258333325386,3.13811016083,-2.37518239021,-0.0360363908112,0.0792752727866,0.0,-0.004270224832
1463693396119145330,0.27500000596,3.13776373863,-2.37436389923,-0.00554610742256,0.0189382079989,0.0,-0.0792752727866
1463693396135744170,0.291666656733,3.13775253296,-2.37420606613,0.00421881861985,0.0,0.0,0.0603370666504
1463693396152926313,0.308333337307,3.13765096664,-2.3738553524,-0.0164285767823,0.0420681647956,0.0,0.0189382079989
1463693396171165990,0.324999988079,3.13758659363,-2.37356853485,0.00871061626822,-0.00763348257169,0.0,-0.0420681647956
