%time,field.sys_time,field.q0,field.q1,field.dq0,field.dq1,field.sac0,field.u0
1463693611594185060,0.0,0.0,0.0,0.0,0.0,0.0,0.293825268745
1463693611604261047,0.00833333376795,3.1392724514,2.97620177269,-0.278425127268,0.559358596802,0.0,0.0
1463693611633977586,0.0250000003725,3.13800859451,2.97876644135,0.126761376858,-0.251595139503,20.0,-0.559358596802
1463693611644659592,0.0416666679084,3.13907504082,2.97666978836,0.00120851653628,0.0,20.0,0.810953736305
1463693611652835225,0.0583333335817,3.13956880569,2.97572135925,0.0580558553338,-0.113807559013,20.0,-0.251595139503
1463693611670344199,0.0750000029802,3.13923478127,2.97643780708,-0.0981501564384,0.199780866504,20.0,0.113807559013
1463693611686970454,0.0916666686535,3.138433218,2.97810268402,0.00195718184114,0.0,20.0,-0.313588440418
1463693611703459560,0.108333334327,3.13961005211,2.97580766678,0.139283359051,-0.275393873453,20.0,0.199780866504
1463693611719223591,0.125,3.14078497887,2.97351264954,0.00169337517582,0.0,20.0,0.275393873453
1463693611737172723,0.141666665673,3.13845229149,2.97825670242,-0.281608492136,0.569271802902,20.0,-0.275393873453
1463693611752734379,0.158333331347,3.13724350929,2.98077058792,0.136555299163,-0.267592281103,20.0,-0.569271802902
1463693611770692745,0.17499999702,3.13840699196,2.97854065895,0.003055004403,0.0,20.0,0.836864113808
1463693611787530499,0.191666662693,3.14029121399,2.97486162186,0.223052501678,-0.441488385201,20.0,-0.267592281103
1463693611803469959,0.208333328366,3.142993927,2.96952581406,0.101283065975,-0.198802366853,20.0,0.441488385201
1463693611838994876,0.22499999404,3.14385247231,2.96786928177,0.00172526761889,0.0,0.0,-0.242686033249
1463693611844762952,0.241666659713,3.14231944084,2.97100377083,-0.185689613223,0.376133561134,0.0,-0.198802366853
1463693611854132083,0.258333325386,3.14319396019,2.96931195259,0.29064026475,-0.57913672924,0.0,-0.376133561134
1463693611868929326,0.27500000596,3.14562296867,2.96448588371,0.000839725136757,0.0,0.0,0.955270290375
1463693611887174294,0.291666656733,3.14276337624,2.97025322914,-0.343983501196,0.692090570927,0.0,-0.57913672924
1463693611903038462,0.308333337307,3.13991427422,2.97602081299,0.00207482744008,0.0,0.0,-0.692090570927
1463693611920960495,0.324999988079,3.14213895798,2.97162294388,0.264888375998,-0.527741372585,0.0,0.692090570927
