%time,field.sys_time,field.q0,field.q1,field.dq0,field.dq1,field.sac0,field.u0
1463692904965258233,0.0,0.0,0.0,0.0,0.0,0.0,5.12162780762
1463692904971007327,0.00833333376795,3.14159274101,-0.190723091364,0.0,0.0,0.0,0.0
1463692904988665945,0.0250000003725,3.14197087288,-0.191483169794,0.0453999787569,-0.091209217906,0.0,0.0
1463692905004451375,0.0416666679084,3.1427795887,-0.193111941218,0.0516375638545,-0.104242660105,0.0,0.091209217906
1463692905020852407,0.0583333335817,3.1435816288,-0.194737270474,0.0445993058383,-0.0907974243164,0.0,0.0130334421992
1463692905037450563,0.0750000029802,3.14394521713,-0.195493906736,-0.000972687033936,0.0,0.0,-0.0134452357888
1463692905054266178,0.0916666686535,3.14425778389,-0.196157440543,0.0384737625718,-0.0796239078045,0.0,-0.0907974243164
1463692905071993900,0.108333334327,3.14456534386,-0.19682097435,-0.00156194728334,0.0,0.0,0.0796239078045
1463692905087222933,0.125,3.14464426041,-0.197035759687,0.0110329249874,-0.0257742721587,0.0,-0.0796239078045
1463692905104500544,0.141666665673,3.14518046379,-0.198178216815,0.0533118695021,-0.111319601536,0.0,0.0257742721587
1463692905126047456,0.158333331347,3.14610600471,-0.200117245317,0.0577626600862,-0.121364876628,0.0,0.0855453237891
1463692905137599143,0.17499999702,3.14655995369,-0.20112863183,-0.00329282972962,0.0,0.0,0.0100452778861
1463692905154126024,0.191666662693,3.14655709267,-0.20123976469,0.00295697851107,-0.0133363390341,0.0,-0.121364876628
1463692905170843845,0.208333328366,3.1468360424,-0.201930195093,0.0305017959327,-0.0695153325796,0.0,0.0133363390341
1463692905187628113,0.22499999404,3.14787650108,-0.204167410731,0.0943544283509,-0.198951110244,0.0,0.0561789982021
1463692905205804091,0.241666659713,3.1486158371,-0.205825343728,-0.00563909253106,0.0,0.0,0.129435777664
1463692905222715987,0.258333325386,3.14954304695,-0.20788629353,0.116915680468,-0.247313812375,0.0,-0.198951110244
1463692905238226946,0.27500000596,3.15291595459,-0.214890271425,0.287847608328,-0.593164145947,0.0,0.247313812375
1463692905255823838,0.291666656733,3.15523409843,-0.219833299518,-0.00968746095896,0.0,0.0,0.345850348473
1463692905270793979,0.308333337307,3.15535831451,-0.220425263047,0.0246040783823,-0.0710351020098,0.0,-0.593164145947
1463692905288419300,0.324999988079,3.15441441536,-0.218909531832,-0.137871295214,0.252922534943,0.0,0.0710351020098
1463692905304236072,0.341666668653,3.1531624794,-0.216801851988,-0.0123640196398,0.0,0.0,-0.323957651854
1463692905331392726,0.358333319426,3.14678263664,-0.204412847757,-0.753216028214,1.48667919636,0.0,0.252922534943
1463692905336663352,0.375,3.14042258263,-0.192023858428,-0.009984950535,0.0,0.0,-1.48667919636
1463692905354571892,0.391666680574,3.12711238861,-0.165617644787,-1.58724236488,3.16874647141,0.0,1.48667919636
1463692905370954791,0.408333331347,3.11387205124,-0.139211416245,-0.0016071582213,0.0,0.0,-3.16874647141
1463692905388045203,0.425000011921,3.09377002716,-0.0988347232342,-2.41063427925,4.84520339966,0.0,3.16874647141
1463692905405829210,0.441666662693,3.05699849129,-0.024675577879,-2.00193572044,4.05389404297,0.0,-4.84520339966
1463692905420912483,0.458333343267,3.02182865143,0.0468092933297,-2.2184510231,4.52429056168,0.0,0.79130923748
1463692905437715657,0.47499999404,2.98581528664,0.120611175895,-2.10314822197,4.33193540573,0.0,-0.470396518707
1463692905454681173,0.491666674614,2.96865487099,0.156710639596,0.0438951551914,0.0,0.0,0.192355215549
1463692905472235340,0.508333325386,2.94081759453,0.21518214047,-3.38436698914,7.01657962799,0.0,4.33193540573
1463692905487810167,0.524999976158,2.89237070084,0.31628036499,-2.42928266525,5.11520576477,0.0,-7.01657962799
1463692905504660157,0.541666686535,2.87260365486,0.358907073736,0.0572376549244,0.0,0.0,1.90137386322
1463692905534086999,0.558333337307,2.8521604538,0.403852015734,-2.51040625572,5.39339542389,0.0,5.11520576477
1463692905538220393,0.574999988079,2.79840064049,0.519481599331,-3.94076108932,8.48215293884,0.0,-5.39339542389
1463692905553963730,0.591666638851,2.76585054398,0.590166211128,0.0347421616316,0.0,0.0,-3.08875727654
1463692905570751505,0.608333349228,2.74414515495,0.638809859753,-2.63940620422,5.83723974228,0.0,8.48215293884
1463692905587557544,0.625,2.68551659584,0.769061684608,-4.39600467682,9.79298019409,0.0,-5.83723974228
1463692905605096466,0.641666650772,2.6485376358,0.85066986084,-0.0414758734405,0.0,0.0,-3.95574069023
1463692905621101114,0.658333361149,2.62322854996,0.907541334629,-2.99561882019,6.82457685471,0.0,9.79298019409
1463692905640306658,0.675000011921,2.56406784058,1.04399228096,-4.10366201401,9.54953384399,0.0,-6.82457685471
1463692905654556992,0.691666662693,2.52865409851,1.1235717535,-0.145989701152,0.0,0.0,-2.72495675087
1463692905671754217,0.708333313465,2.4973590374,1.19545710087,-3.60940718651,8.62625312805,0.0,9.54953384399
1463692905687718427,0.725000023842,2.44986414909,1.30810177326,-2.08998227119,4.89109706879,0.0,-8.62625312805
1463692905705828553,0.741666674614,2.41604924202,1.38828635216,-1.96781551838,4.73106145859,0.0,3.73515605927
1463692905726802672,0.758333325386,2.39824795723,1.42771196365,-0.168323531747,0.0,-20.0,0.1600356251
1463692905737341572,0.774999976158,2.37673783302,1.48007762432,-2.41290831566,6.28388738632,-20.0,4.73106145859
1463692905754027709,0.791666686535,2.34474039078,1.56307983398,-1.42676913738,3.67637896538,-20.0,-6.28388738632
1463692905771343056,0.808333337307,2.33203125,1.59371638298,-0.098341152072,0.0,-20.0,2.60750818253
1463692905787670619,0.824999988079,2.31392359734,1.64315056801,-2.07457613945,5.93210077286,-20.0,3.67637896538
1463692905805912943,0.841666638851,2.28842520714,1.71630489826,-0.985233187675,2.84642577171,-20.0,-5.93210077286
1463692905820842073,0.858333349228,2.28024530411,1.7400251627,0.00366014777683,0.0,-20.0,3.08567523956
1463692905838406646,0.875,2.26864790916,1.7775592804,-1.39536523819,4.50410032272,-20.0,2.84642577171
1463692905855324147,0.891666650772,2.24988079071,1.84021401405,-0.856667816639,3.0144739151,-20.0,-4.50410032272
1463692905870757110,0.908333361149,2.24394845963,1.86533463001,0.144788131118,0.0,-20.0,1.48962640762
1463692905888706205,0.925000011921,2.23580551147,1.90098178387,-1.12194609642,4.27764844894,-20.0,3.0144739151
1463692905905669567,0.941666662693,2.22346830368,1.95321631432,-0.358541697264,1.99049985409,-20.0,-4.27764844894
1463692905934384907,0.958333313465,2.22304034233,1.96980381012,0.307200402021,0.0,0.0,2.28714847565
1463692905940897128,0.975000023842,2.22297215462,1.98865616322,-0.3153847754,2.2622756958,0.0,1.99049985409
1463692905955045508,0.991666674614,2.22394323349,2.00750851631,0.431907743216,0.0,0.0,-2.2622756958
1463692905971931873,1.00833332539,2.22396969795,2.03282308578,-0.428734183311,3.03777313232,0.0,2.2622756958
1463692905987661246,1.02499997616,2.21988892555,2.07511734962,-0.0609397292137,2.0375187397,0.0,-3.03777313232
1463692906004631314,1.04166662693,2.22452187538,2.09209656715,0.616890847683,0.0,0.0,1.00025451183
1463692906021191821,1.0583332777,2.22703838348,2.11926412582,-0.314916163683,3.26009178162,0.0,2.0375187397
1463692906037904276,1.07500004768,2.22502851486,2.16471481323,0.0737256705761,2.19399762154,0.0,-3.26009178162
1463692906055357731,1.09166669846,2.22911882401,2.19360876083,0.417127549648,1.27328503132,0.0,1.06609404087
1463692906070959453,1.10833334923,2.2398378849,2.2042195797,0.869144678116,0.0,0.0,0.920712590218
1463692906088931852,1.125,2.24906301498,2.22270441055,0.23786380887,2.21818089485,0.0,1.27328503132
1463692906104459952,1.14166665077,2.25933432579,2.24118924141,0.994713902473,0.0,0.0,-2.21818089485
1463692906132910028,1.15833330154,2.27332305908,2.25081586838,0.683916211128,1.15521335602,-20.0,2.21818089485
1463692906138328895,1.17499995232,2.28498387337,2.27077722549,0.715397655964,1.24013149738,-20.0,-1.15521335602
1463692906155115758,1.1916667223,2.29890561104,2.28683686256,0.955202937126,0.687017083168,-20.0,-0.0849180519581
1463692906170812645,1.20833337307,2.31720876694,2.2925620079,1.2411813736,0.0,-20.0,0.55311435461
