%time,field.sys_time,field.q0,field.q1,field.dq0,field.dq1,field.sac0,field.u0
1463692405599295140,0.0,0.0,0.0,0.0,0.0,0.0,-1.72960233688
1463692405604408848,0.00833333376795,3.14198660851,2.48833012581,0.0472742505372,-0.0949746519327,0.0,0.0
1463692405618512305,0.0250000003725,3.14209270477,2.48811268806,-0.0345487594604,0.0688862353563,0.0,0.0949746519327
1463692405634912088,0.0416666679084,3.14182591438,2.48864173889,0.00255160080269,-0.00539569929242,0.0,-0.163860887289
1463692405652494557,0.0583333335817,3.14184594154,2.48859667778,-0.000165448815096,0.0,0.0,0.074281938374
1463692405667877152,0.0750000029802,3.14012384415,2.49205040932,-0.206469863653,0.414428174496,0.0,-0.00539569929242
1463692405685224807,0.0916666686535,3.13841104507,2.49550390244,0.000929683970753,0.0,0.0,-0.414428174496
1463692405701334102,0.108333334327,3.13810873032,2.49614644051,-0.0372013561428,0.0771173685789,0.0,0.414428174496
1463692405726996389,0.125,3.13665747643,2.49910998344,-0.136971876025,0.278489351273,0.0,-0.0771173685789
1463692405734124587,0.141666665673,3.13553857803,2.50143074989,0.00270823412575,0.0,0.0,-0.201371997595
1463692405751997613,0.158333331347,3.13558769226,2.50143074989,0.00318786478601,0.0,0.0,0.278489351273
1463692405768451246,0.17499999702,3.13484525681,2.50303697586,-0.0922770798206,0.192744746804,0.0,0.0
1463692405785126541,0.191666662693,3.13426733017,2.50433707237,0.0229305755347,-0.0367176346481,0.0,-0.192744746804
1463692405801838786,0.208333328366,3.1345012188,2.50403118134,0.00514008337632,0.0,0.0,0.229462385178
1463692405818904987,0.22499999404,3.13158631325,2.51006889343,-0.354940831661,0.724532186985,0.0,-0.0367176346481
1463692405835552934,0.241666659713,3.12713479996,2.51924490929,-0.179241135716,0.376599907875,0.0,-0.724532186985
1463692405851539703,0.258333325386,3.12572646141,2.52238345146,0.0102318963036,0.0,0.0,0.34793227911
1463692405868866829,0.27500000596,3.12473678589,2.52473497391,-0.12897773087,0.28220397234,0.0,0.376599907875
1463692405885150706,0.291666656733,3.12341856956,2.52780103683,-0.0292023569345,0.0857286900282,0.0,-0.28220397234
1463692405901596039,0.308333337307,3.12330102921,2.52851557732,0.0150823285803,0.0,0.0,0.196475282311
1463692405924658556,0.324999988079,3.12482357025,2.52598500252,0.167625203729,-0.303666383028,20.0,0.0857286900282
1463692405934839019,0.341666668653,3.12490725517,2.52637839317,-0.157576322556,0.350861340761,20.0,0.303666383028
1463692405952722740,0.358333319426,3.12375378609,2.52930212021,0.0191573705524,0.0,20.0,-0.654527723789
1463692405969125688,0.375,3.12474513054,2.52797460556,0.0998055413365,-0.159317433834,20.0,0.350861340761
1463692405985496102,0.391666680574,3.12546515465,2.52722978592,-0.0134154642001,0.0699613243341,20.0,0.159317433834
1463692406002289851,0.408333331347,3.12492132187,2.5290620327,-0.051824092865,0.149902164936,20.0,-0.229278743267
1463692406018296266,0.425000011921,3.12469267845,2.53031134605,0.0243865791708,0.0,20.0,-0.0799408331513
1463692406035837510,0.441666662693,3.12695813179,2.52659726143,0.247455447912,-0.445683211088,20.0,0.149902164936
1463692406052326740,0.458333343267,3.12985825539,2.52162861824,0.100563682616,-0.150559678674,20.0,0.445683211088
1463692406068005830,0.47499999404,3.12943458557,2.52334594727,-0.151415973902,0.356644392014,20.0,-0.295123547316
1463692406085523965,0.491666674614,3.12840437889,2.52631783485,0.0278104264289,0.0,20.0,-0.507204055786
1463692406102076556,0.508333325386,3.12811231613,2.52785181999,-0.0628632456064,0.184066712856,20.0,0.356644392014
1463692406132390531,0.524999976158,3.1278398037,2.52938580513,0.0301486067474,0.0,20.0,-0.184066712856
1463692406135440124,0.541666686535,3.1281607151,2.52976632118,0.00838430970907,0.0456851758063,20.0,0.184066712856
1463692406151447007,0.558333337307,3.12849879265,2.53014707565,0.032175000757,0.0,20.0,-0.0456851758063
1463692406167859888,0.574999988079,3.12883710861,2.53056025505,0.00840991921723,0.0495772957802,20.0,0.0456851758063
1463692406185451419,0.591666638851,3.12846565247,2.53243088722,-0.0529629029334,0.174890205264,20.0,-0.0495772957802
1463692406202175033,0.608333349228,3.12831950188,2.53388834,0.0354057066143,0.0,20.0,-0.125312909484
1463692406219491475,0.625,3.13003969193,2.53163290024,0.171012058854,-0.270630806684,20.0,0.174890205264
1463692406234776815,0.641666650772,3.13096237183,2.53099703789,-0.0602888651192,0.194310441613,20.0,0.270630806684
1463692406252093837,0.658333361149,3.13077306747,2.53261613846,0.0375805087388,0.0,20.0,-0.464941263199
1463692406269282603,0.675000011921,3.12820649147,2.53904294968,-0.34557107091,0.771201074123,20.0,0.194310441613
1463692406285401509,0.691666662693,3.1256685257,2.54546952248,0.0410072058439,0.0,20.0,-0.771201074123
1463692406301280149,0.708333313465,3.12392854691,2.55035734177,-0.249804779887,0.586521327496,20.0,0.771201074123
1463692406344341276,0.725000023842,3.12221956253,2.55524492264,0.0447268113494,0.0,0.0,-0.586521327496
1463692406350187500,0.741666674614,3.12209939957,2.55700707436,-0.0591473765671,0.211456552148,0.0,0.586521327496
1463692406355964787,0.758333325386,3.12200593948,2.55876922607,0.0479572676122,0.0,0.0,-0.211456552148
1463692406369329786,0.774999976158,3.12272596359,2.55895137787,0.0384377166629,0.0218661744148,0.0,0.211456552148
1463692406385222107,0.791666686535,3.12346863747,2.55913376808,0.0506697110832,0.0,0.0,-0.0218661744148
1463692406401545099,0.808333337307,3.12410759926,2.55956697464,0.0260191056877,0.0520034208894,0.0,0.0218661744148
