%time,field.sys_time,field.theta,field.y,field.dtheta,field.dy,field.sac
1459186463946799737,0.00833333376795,3.14101171494,0.483090668917,-0.0697236657143,0.139552906156,0.0
1459186463965590730,0.0250000003725,3.14043164253,0.484253615141,0.000123909048853,0.0,0.0
1459186463981013411,0.0416666679084,3.14041209221,0.484298497438,-0.0024724281393,0.00538616627455,0.0
1459186463996867679,0.0583333335817,3.14001369476,0.485104888678,-0.0453370027244,0.0913787558675,0.0
1459186464014424410,0.0750000029802,3.13963985443,0.485866367817,0.000496439170092,0.0,0.0
1459186464030394453,0.0916666686535,3.13986420631,0.485437005758,0.0263978969306,-0.0515240691602,0.0
1459186464047898579,0.108333334327,3.14054870605,0.484090387821,0.0557601340115,-0.110068418086,0.0
1459186464063153741,0.125,3.14102005959,0.483173161745,0.00079167651711,0.0,0.0
1459186464092173812,0.141666665673,3.14142036438,0.482398837805,0.0472617261112,-0.0929186046124,-20.0
1459186464099227691,0.158333331347,3.14159536362,0.482076257467,-0.0262831207365,0.0542068518698,-20.0
1459186464113746713,0.17499999702,3.14138317108,0.482527971268,0.000828417891171,0.0,-20.0
1459186464133891225,0.191666662693,3.1404967308,0.484330147505,-0.107204221189,0.216261252761,-20.0
1459186464148148496,0.208333328366,3.13812947273,0.489099889994,-0.176866993308,0.356106877327,-20.0
1459186464164409944,0.22499999404,3.13666820526,0.492067426443,0.00152667658404,0.0,-20.0
1459186464181161282,0.241666659713,3.13316035271,0.499146282673,-0.422480404377,0.849463105202,-20.0
1459186464197382662,0.258333325386,3.1286740303,0.508208751678,-0.115861609578,0.238028943539,-20.0
1459186464214699486,0.27500000596,3.12774395943,0.510192275047,0.00423376495019,0.0,-20.0
1459186464231436395,0.291666656733,3.12555766106,0.514728307724,-0.266568392515,0.544319927692,-20.0
1459186464247813633,0.308333337307,3.12339425087,0.519264280796,0.006943219807,0.0,-20.0
1459186464264170441,0.324999988079,3.12178564072,0.522740721703,-0.199969515204,0.417166918516,-20.0
1459186464292412295,0.341666668653,3.11936450005,0.527898848057,-0.0905589535832,0.201808258891,-20.0
1459186464299159231,0.358333319426,3.11909413338,0.528813898563,0.058111358434,-0.0920022428036,-20.0
1459186464314094615,0.375,3.11969447136,0.528047204018,0.0139301344752,0.0,-20.0
1459186464331605384,0.391666680574,3.12173438072,0.5244576931,0.230859965086,-0.430740088224,-20.0
1459186464347602464,0.408333331347,3.12826395035,0.511933147907,0.55267316103,-1.07220673561,-20.0
1459186464365085928,0.425000011921,3.13301515579,0.502998054028,0.0174726173282,0.0,-20.0
1459186464381549427,0.441666662693,3.14017415047,0.489263176918,0.841615438461,-1.64818787575,-20.0
1459186464397554773,0.458333343267,3.15870761871,0.452761054039,1.38239896297,-2.7320663929,-20.0
1459186464414205649,0.47499999404,3.17035222054,0.429993838072,0.0149540482089,0.0,-20.0
1459186464430768767,0.491666674614,3.18315696716,0.404815852642,1.52161610126,-3.0213572979,-20.0
1459186464448850114,0.508333325386,3.1959130764,0.379637867212,0.00911661423743,0.0,-20.0
1459186464484509854,0.524999976158,3.21319365501,0.345234900713,2.06454372406,-4.12835836411,0.0
1459186464491059251,0.541666686535,3.24526953697,0.280979633331,1.78457176685,-3.58227348328,0.0
1459186464497346607,0.558333337307,3.26011395454,0.251127362251,-0.00325253349729,0.0,0.0
1459186464513929461,0.574999988079,3.28578066826,0.199137911201,3.08326935768,-6.23873329163,0.0
1459186464532297423,0.591666638851,3.33143377304,0.106540292501,2.39509820938,-4.87298059464,0.0
1459186464547434994,0.608333349228,3.37678456306,0.013908485882,3.04700398445,-6.24283647537,0.0
1459186464563567822,0.625,3.4022591114,-0.0381151512265,0.00992548186332,0.0,0.0
1459186464580374535,0.641666650772,3.44489240646,-0.126372143626,5.10606956482,-10.5908403397,0.0
1459186464597533756,0.658333361149,3.51890182495,-0.279865950346,3.77505660057,-7.82841730118,0.0
1459186464613518111,0.675000011921,3.55161166191,-0.345102757215,0.150126174092,0.0,0.0
1459186464631631098,0.691666662693,3.6048719883,-0.456381917,6.24111223221,-13.3534965515,0.0
1459186464646981021,0.708333313465,3.69314527512,-0.643649399281,4.35168123245,-9.11860275269,0.0
1459186464684448897,0.725000023842,3.73366475105,-0.719637751579,0.510665357113,0.0,0.0
1459186464693000517,0.741666674614,3.7913069725,-0.839242935181,6.40641260147,-14.3526182175,0.0
1459186464697227374,0.758333325386,3.85196256638,-0.958848059177,0.872254192829,0.0,0.0
1459186464716387807,0.774999976158,3.91246557236,-1.08198535442,6.38810014725,-14.7764730453,0.0
1459186464730465156,0.791666686535,4.00273752213,-1.28220248222,4.44451284409,-9.249584198,0.0
1459186464747145479,0.808333337307,4.07554864883,-1.43407022953,4.29287195206,-8.97454071045,0.0
1459186464764105150,0.824999988079,4.12537240982,-1.50885808468,1.68594396114,0.0,0.0
1459186464781208061,0.841666638851,4.18058395386,-1.6109906435,4.93945121765,-12.2559108734,0.0
1459186464797003484,0.858333349228,4.23822116852,-1.71312320232,1.97701156139,0.0,0.0
1459186464814959555,0.875,4.28841781616,-1.79397988319,4.04659986496,-9.70279407501,0.0
1459186464830486113,0.891666650772,4.33983707428,-1.87483644485,2.12371754646,0.0,0.0
1459186464846783592,0.908333361149,4.38557100296,-1.93807184696,3.36430764198,-7.58825206757,0.0
1459186464883339835,0.925000011921,4.43687677383,-2.03666234016,2.79238820076,-4.24260854721,0.0
1459186464889170306,0.941666662693,4.48209762573,-2.10216665268,2.63415694237,-3.61790895462,20.0
