%time,field.sys_time,field.theta,field.y,field.dtheta,field.dy,field.sac
1459183673936390192,0.00833333376795,3.14162158966,2.75206565857,0.00347902160138,-0.00696331262589,0.0
1459183673947477106,0.0250000003725,3.14165067673,2.75200748444,-6.18507101535e-06,0.0,0.0
1459183673957048718,0.0416666679084,3.14245915413,2.75038909912,0.0970240831375,-0.194216892123,0.0
1459183673969679941,0.0583333335817,3.1432659626,2.74877071381,-0.000187994213775,0.0,0.0
1459183673986862542,0.0750000029802,3.14316749573,2.7489593029,-0.0116361547261,0.0226405058056,0.0
1459183674003265356,0.0916666686535,3.1429066658,2.74946880341,-0.0196675248444,0.0384834893048,0.0
1459183674021185042,0.108333334327,3.14361715317,2.74803042412,0.104937084019,-0.211086183786,0.0
1459183674036224681,0.125,3.1444849968,2.74627137184,-0.000806246011052,0.0,0.0
1459183674053085720,0.141666665673,3.14559555054,2.74401760101,0.13407368958,-0.270436227322,0.0
1459183674069560699,0.158333331347,3.14670014381,2.7417640686,-0.00151449756231,0.0,0.0
1459183674100720189,0.17499999702,3.14664363861,2.74181962013,-0.00526208616793,0.00666918559,0.0
1459183674107195534,0.191666662693,3.14632964134,2.74237704277,-0.0324289686978,0.0602304711938,0.0
1459183674119750915,0.208333328366,3.14603710175,2.74287891388,-0.0026881955564,0.0,0.0
1459183674137335181,0.22499999404,3.14574599266,2.74336576462,-0.0322367586195,0.0584217049181,0.0
1459183674154272715,0.241666659713,3.14544939995,2.74385261536,-0.00335213728249,0.0,0.0
1459183674170905902,0.258333325386,3.14564824104,2.74333763123,0.027219152078,-0.0618125423789,0.0
1459183674186862021,0.27500000596,3.14606308937,2.74237918854,0.0225475858897,-0.0531851164997,0.0
1459183674203585422,0.291666656733,3.14621400833,2.7419359684,-0.00441447040066,0.0,0.0
1459183674220284539,0.308333337307,3.14630389214,2.74160265923,0.015200230293,-0.0400054380298,0.0
1459183674237753814,0.324999988079,3.14638733864,2.74126935005,-0.00518865324557,0.0,0.0
1459183674253040706,0.341666668653,3.14681053162,2.74024271965,0.0559732280672,-0.123190321028,0.0
1459183674269967360,0.358333319426,3.14779067039,2.73808693886,0.0616307929158,-0.135490253568,0.0
1459183674296655216,0.375,3.14959669113,2.73426055908,0.155081599951,-0.323686093092,0.0
1459183674304834990,0.391666680574,3.15082669258,2.73156309128,-0.00745607446879,0.0,0.0
1459183674319972742,0.408333331347,3.15497732162,2.72299456596,0.505507409573,-1.02823138237,0.0
1459183674337087937,0.425000011921,3.15910816193,2.71442604065,-0.00979215651751,0.0,0.0
1459183674353206363,0.441666662693,3.16279625893,2.70669269562,0.452369749546,-0.928000330925,0.0
1459183674369902919,0.458333343267,3.16877841949,2.69430685043,0.265487402678,-0.558302223682,0.0
1459183674386266472,0.47499999404,3.17085886002,2.68965435028,-0.0158443469554,0.0,0.0
1459183674404487126,0.491666674614,3.1745121479,2.68177080154,0.454234063625,-0.946012914181,0.0
1459183674422782249,0.508333325386,3.18399000168,2.66213059425,0.683124423027,-1.41081547737,0.0
1459183674437247672,0.524999976158,3.18947315216,2.6503739357,-0.0251575745642,0.0,0.0
1459183674453180268,0.541666686535,3.1986746788,2.63103199005,1.12933063507,-2.32102823257,0.0
1459183674470023685,0.558333337307,3.20780491829,2.6116900444,-0.0336926318705,0.0,0.0
1459183674507019176,0.574999988079,3.23508930206,2.55576634407,3.30780935287,-6.71084165573,0.0
1459183674513764490,0.591666638851,3.26237893105,2.49984264374,-0.0330486558378,0.0,0.0
1459183674519048310,0.608333349228,3.26962733269,2.48395395279,0.902867972851,-1.90664887428,0.0
1459183674536397824,0.625,3.27671432495,2.46806526184,-0.052441008389,0.0,0.0
1459183674553134255,0.641666650772,3.29689645767,2.42536044121,2.47431397438,-5.12456130981,0.0
1459183674570118606,0.658333361149,3.33261203766,2.35091376305,1.8115478754,-3.8090493679,0.0
1459183674586981178,0.675000011921,3.34713363647,2.3191716671,-0.0689513385296,0.0,0.0
1459183674603671441,0.691666662693,3.37355089188,2.26255559921,3.23902177811,-6.79392147064,0.0
1459183674620266146,0.708333313465,3.399995327,2.20593953133,-0.065697863698,0.0,0.0
1459183674639783106,0.725000023842,3.4322476387,2.13659143448,3.93599009514,-8.32179737091,0.0
1459183674653177901,0.741666674614,3.46474814415,2.06724309921,-0.0359529182315,0.0,0.0
1459183674670627977,0.758333325386,3.4995598793,1.99209737778,4.21338748932,-9.01747131348,0.0
1459183674696476532,0.774999976158,3.53480434418,1.91695189476,0.0159338470548,0.0,0.0
1459183674703533624,0.791666686535,3.57168579102,1.83709537983,4.40982627869,-9.58276844025,0.0
1459183674723371652,0.808333337307,3.636895895,1.69520556927,3.41539788246,-7.44402265549,0.0
1459183674737136090,0.824999988079,3.69443845749,1.56889474392,3.48970484734,-7.71327018738,0.0
1459183674753375439,0.841666638851,3.72537255287,1.50461745262,0.222386017442,0.0,0.0
1459183674770295469,0.858333349228,3.76917147636,1.40751004219,5.03348731995,-11.652888298,0.0
1459183674786403957,0.875,3.84083867073,1.24331593513,3.56657671928,-8.05041408539,0.0
1459183674803477738,0.891666650772,3.90029549599,1.10785484314,3.56825447083,-8.2049074173,0.0
1459183674819911133,0.908333361149,3.95750355721,0.976117670536,3.29671525955,-7.60355806351,0.0
1459183674837389160,0.925000011921,3.99086833,0.912754714489,0.707034289837,0.0,0.0
1459183674855369887,0.941666662693,4.03321743011,0.818008840084,4.3748459816,-11.3695001602,0.0
1459183674871806164,0.958333313465,4.07717561722,0.723263025284,0.900154471397,0.0,0.0
