%time,field.sys_time,field.theta,field.y,field.dtheta,field.dy,field.sac
1459183579839208755,0.00833333376795,3.14175772667,-0.237640097737,0.0198022387922,-0.0396344698966,0.0
1459183579844750337,0.0250000003725,3.14192247391,-0.237970396876,-3.52037459379e-05,0.0,0.0
1459183579861485453,0.0416666679084,3.14216709137,-0.238461837173,0.0294026378542,-0.0589741058648,0.0
1459183579904177682,0.0583333335817,3.14233493805,-0.238801151514,-0.00926265865564,0.0182565823197,0.0
1459183579907200857,0.0750000029802,3.14251732826,-0.239171907306,0.0311580020934,-0.0627470016479,0.0
1459183579910918056,0.0916666686535,3.14277458191,-0.239694803953,-0.000301462772768,0.0,0.0
1459183579928737952,0.108333334327,3.1425716877,-0.239300623536,-0.0240303240716,0.0473011136055,0.0
1459183579945461007,0.125,3.14220833778,-0.238587453961,-0.019576953724,0.0382803045213,0.0
1459183579961723065,0.141666665673,3.1420788765,-0.238343924284,0.00404561357573,-0.00905830040574,0.0
1459183579978502459,0.158333331347,3.14210820198,-0.238419413567,-0.000524273491465,0.0,0.0
1459183579995866407,0.17499999702,3.14233541489,-0.238892301917,0.0277857780457,-0.056746147573,0.0
1459183580011669023,0.191666662693,3.14285206795,-0.239946514368,0.0341964252293,-0.0697596222162,0.0
1459183580028563051,0.208333328366,3.14318752289,-0.2406424582,0.00607459433377,-0.0137542989105,0.0
1459183580047183936,0.22499999404,3.14323043823,-0.240757077932,-0.000934294774197,0.0,0.0
1459183580061756284,0.241666659713,3.14332199097,-0.240973621607,0.0119154704735,-0.0259847547859,0.0
1459183580105076315,0.258333325386,3.14341115952,-0.241190165281,-0.001221388462,0.0,0.0
1459183580110711925,0.27500000596,3.1435008049,-0.241413131356,0.0119991442189,-0.0267557613552,0.0
1459183580116885036,0.291666656733,3.1435880661,-0.241636097431,-0.00153762998525,0.0,0.0
1459183580127880182,0.308333337307,3.14365124702,-0.241816431284,0.00911308545619,-0.021640477702,0.0
1459183580145353253,0.324999988079,3.14370894432,-0.241991713643,-0.00218011019751,0.00060648744693,0.0
1459183580163398975,0.341666668653,3.14366436005,-0.241967946291,-0.00316991424188,0.00224636867642,0.0
1459183580178236327,0.358333319426,3.14361953735,-0.241949215531,-0.00221334025264,0.0,0.0
1459183580195121067,0.375,3.14388155937,-0.242550358176,0.033664856106,-0.0721374079585,0.0
1459183580211730840,0.391666680574,3.14487814903,-0.244628116488,0.0859283283353,-0.177191987634,0.0
1459183580228852844,0.408333331347,3.14556956291,-0.246104702353,-0.0029625967145,0.0,0.0
1459183580247000759,0.425000011921,3.14881062508,-0.252695649862,0.391872644424,-0.790914177895,0.0
1459183580261799426,0.441666662693,3.15524935722,-0.265709668398,0.380786716938,-0.770765304565,0.0
1459183580280099518,0.458333343267,3.15837430954,-0.272132694721,-0.00578501913697,0.0,0.0
1459183580303099476,0.47499999404,3.15826654434,-0.272132694721,-0.00714947609231,0.0,0.0
1459183580312352608,0.491666674614,3.16642928123,-0.288733303547,0.986674487591,-1.99207103252,0.0
1459183580327983576,0.508333325386,3.18586683273,-0.327979445457,1.34584164619,-2.7174680233,0.0
1459183580344389078,0.524999976158,3.20661258698,-0.369978249073,1.14363050461,-2.32238602638,0.0
1459183580361944984,0.541666686535,3.21597552299,-0.389331459999,-0.0200749170035,0.0,0.0
1459183580379307977,0.558333337307,3.23126935959,-0.420795857906,1.85534512997,-3.77572655678,0.0
1459183580395221341,0.574999988079,3.25852370262,-0.476501017809,1.415178895,-2.90889358521,0.0
1459183580412360324,0.591666638851,3.27000594139,-0.500741779804,-0.0373224951327,0.0,0.0
1459183580430548202,0.608333349228,3.28972697258,-0.54196190834,2.40384173393,-4.94641399384,0.0
1459183580445802601,0.625,3.32451200485,-0.613938391209,1.77037370205,-3.69076180458,0.0
1459183580462097165,0.641666650772,3.35509490967,-0.677933454514,1.89957559109,-3.9886469841,0.0
1459183580478470801,0.658333361149,3.37041902542,-0.711172163486,-0.0606846623123,0.0,0.0
1459183580505828243,0.675000011921,3.39437699318,-0.762780785561,2.93565130234,-6.19303226471,0.0
1459183580512387316,0.691666662693,3.41830015182,-0.81438934803,-0.0648735761642,0.0,0.0
