%time,field.sys_time,field.theta,field.y,field.dtheta,field.dy,field.sac
1459179989959737368,0.00833333376795,3.14094758034,-2.36733317375,-0.0774102509022,0.154937714338,0.0
1459179989976869313,0.0250000003725,3.14012622833,-2.36568689346,-0.0211631245911,0.0426336601377,0.0
1459179989994380637,0.0416666679084,3.13995218277,-2.36533164978,0.000280561886029,0.0,0.0
1459179990010106487,0.0583333335817,3.13958454132,-2.36458444595,-0.0443737991154,0.0896440818906,0.0
1459179990026805884,0.0750000029802,3.13921999931,-2.36383748055,0.000626912224106,0.0,0.0
1459179990044605794,0.0916666686535,3.13903951645,-2.3634519577,-0.0222999248654,0.0462750606239,0.0
1459179990060703496,0.108333334327,3.13887214661,-2.36308550835,0.00220662681386,-0.00230893073604,0.0
1459179990076852873,0.125,3.13890099525,-2.36310482025,0.00127285928465,0.0,0.0
1459179990093875175,0.141666665673,3.13829827309,-2.36185216904,-0.0736101940274,0.150317326188,0.0
1459179990110616598,0.158333331347,3.13770008087,-2.36059951782,0.00184090260882,0.0,0.0
1459179990137267949,0.17499999702,3.13745141029,-2.36003494263,-0.0316809155047,0.0677272900939,0.0
1459179990142376709,0.191666662693,3.13720846176,-2.35947060585,0.00252981879748,0.0,0.0
1459179990160245991,0.208333328366,3.1359808445,-2.35692310333,-0.149845644832,0.305695623159,0.0
1459179990178204005,0.22499999404,3.13467812538,-2.35420918465,-0.00648285169154,0.0199929643422,0.0
1459179990194249781,0.241666659713,3.13457536697,-2.35387682915,-0.00584858981892,0.0198682174087,0.0
1459179990209611723,0.258333325386,3.13456559181,-2.35371136665,0.00465738866478,0.0,0.0
1459179990227302202,0.27500000596,3.13466668129,-2.35374927521,0.0074972352013,-0.00454540271312,0.0
1459179990243391716,0.291666656733,3.13449859619,-2.35322880745,-0.027688389644,0.066996730864,0.0
1459179990259656340,0.308333337307,3.13426423073,-2.35255670547,-0.00042453178321,0.0136469667777,0.0
1459179990276781339,0.324999988079,3.134319067,-2.35244297981,0.00699270842597,0.0,0.0
1459179990294677494,0.341666668653,3.1345500946,-2.35266232491,0.0207311958075,-0.0263245888054,0.0
1459179990309672642,0.358333319426,3.13472795486,-2.35275626183,0.000608989212196,0.0150572145358,0.0
1459179990327589090,0.375,3.1348054409,-2.35263085365,0.00869182217866,0.0,0.0
1459179990344877372,0.391666680574,3.13558268547,-2.35388755798,0.0845882222056,-0.150820478797,0.0
1459179990360583180,0.408333331347,3.13630843163,-2.35502576828,0.0025082314387,0.0142629779875,0.0
1459179990376910467,0.425000011921,3.13628792763,-2.35465598106,-0.00497038289905,0.0300901997834,0.0
1459179990393072999,0.441666662693,3.13633418083,-2.35440540314,0.0105018960312,0.0,0.0
1459179990410467591,0.458333343267,3.1383433342,-2.3580698967,0.230621665716,-0.439741283655,0.0
1459179990426583920,0.47499999404,3.14035630226,-2.36173439026,0.0109296021983,0.0,0.0
1459179990443339924,0.491666674614,3.14161419868,-2.36388587952,0.140015661716,-0.258189499378,0.0
1459179990460364996,0.508333325386,3.14319467545,-2.36668395996,0.0496274344623,-0.0775871574879,0.0
1459179990476982841,0.524999976158,3.14369726181,-2.36733055115,0.0106779783964,0.0,0.0
1459179990494074701,0.541666686535,3.14301252365,-2.36560726166,-0.0928205773234,0.206786766648,0.0
1459179990509925203,0.558333337307,3.14232635498,-2.36388421059,0.010480415076,0.0,0.0
1459179990537961724,0.574999988079,3.14258384705,-2.36405062675,0.0203961003572,-0.0199893862009,0.0
1459179990543326734,0.591666638851,3.14321517944,-2.3649687767,0.0553663820028,-0.0901897847652,0.0
1459179990559699153,0.608333349228,3.14197826385,-2.36215257645,-0.203794851899,0.428138852119,0.0
1459179990576494232,0.625,3.140365839,-2.35858488083,0.0103047918528,0.0,0.0
1459179990593978473,0.641666650772,3.13624668121,-2.34999513626,-0.50460678339,1.0307725668,0.0
1459179990610157453,0.658333361149,3.12542104721,-2.3279645443,-0.794449627399,1.6128796339,0.0
1459179990626703084,0.675000011921,3.11891222,-2.31452393532,0.0133807761595,0.0,0.0
1459179990643043957,0.691666662693,3.10506749153,-2.28633213043,-1.67475044727,3.38302946091,0.0
1459179990659944311,0.708333313465,3.0809173584,-2.2374060154,-1.22327792645,2.48810648918,0.0
1459179990676727837,0.725000023842,3.05727553368,-2.18930482864,-1.6137291193,3.28402638435,0.0
1459179990693990629,0.741666674614,3.04406118393,-2.16193795204,0.0280020665377,0.0,0.0
1459179990710427463,0.758333325386,3.01924586296,-2.11097860336,-3.00583314896,6.11512994766,0.0
1459179990733213165,0.774999976158,2.99445152283,-2.06001901627,0.0304978974164,0.0,0.0
1459179990742816939,0.791666686535,2.96189808846,-1.99296009541,-3.93691134453,8.04708194733,0.0
1459179990759895027,0.808333337307,2.90724349022,-1.88093709946,-2.62163639069,5.39566802979,0.0
1459179990776320905,0.824999988079,2.88546824455,-1.83597326279,0.00861088465899,0.0,0.0
1459179990793202654,0.841666638851,2.84701776505,-1.75582706928,-4.62266159058,9.61754608154,0.0
1459179990810642248,0.858333349228,2.80808281898,-1.67568075657,-0.0495368950069,0.0,0.0
1459179990826617701,0.875,2.7647383213,-1.58521437645,-5.15180683136,10.8559656143,0.0
1459179990843598101,0.891666650772,2.69245886803,-1.43334972858,-3.52170920372,7.36780500412,0.0
1459179990860256333,0.908333361149,2.6287958622,-1.29863393307,-4.11786556244,8.79807949066,0.0
1459179990876726342,0.925000011921,2.59183716774,-1.22531664371,-0.317167401314,0.0,0.0
1459179990893521263,0.941666662693,2.5562005043,-1.1531560421,-3.95923876762,8.65927410126,0.0
